onset	duration	sample	trial_type	response_time	stim_file	value	HED	second_after_ready
64.6200007132	n/a	n/a	relax	n/a	n/a	DI90	n/a	22
65.7800024680	n/a	n/a	relax	n/a	n/a	DI83	n/a	23
66.7159961841	n/a	n/a	relax	n/a	n/a	DI90	n/a	24
67.8759979389	n/a	n/a	relax	n/a	n/a	DI93	n/a	25
68.8120017133	n/a	n/a	relax	n/a	n/a	DI90	n/a	26
70.0119952044	n/a	n/a	relax	n/a	n/a	DI88	n/a	27
70.9479989789	n/a	n/a	relax	n/a	n/a	DI87	n/a	28
72.1039975367	n/a	n/a	relax	n/a	n/a	DI89	n/a	29
73.0320049754	n/a	n/a	relax	n/a	n/a	DI88	n/a	30
74.1919966719	n/a	n/a	relax	n/a	n/a	DI92	n/a	31
75.1599958471	n/a	n/a	getready	n/a	n/a	D151	n/a	1
76.3120012662	n/a	n/a	getready	n/a	n/a	D160	n/a	2
77.2479949824	n/a	n/a	getready	n/a	n/a	D156	n/a	3
78.4359989992	n/a	n/a	getready	n/a	n/a	D147	n/a	4
79.3879954449	n/a	n/a	getready	n/a	n/a	D150	n/a	5
80.5440040610	n/a	n/a	getready	n/a	n/a	D149	n/a	6
81.5240027688	n/a	n/a	concentrate	n/a	n/a	D216	n/a	7
82.4800024114	n/a	n/a	concentrate	n/a	n/a	D211	n/a	8
83.5439978472	n/a	n/a	concentrate	n/a	n/a	D213	n/a	9
84.7039996020	n/a	n/a	concentrate	n/a	n/a	D210	n/a	10
85.6479997120	n/a	n/a	concentrate	n/a	n/a	D214	n/a	11
86.8120046637	n/a	n/a	concentrate	n/a	n/a	D219	n/a	12
87.7479983798	n/a	n/a	concentrate	n/a	n/a	D225	n/a	13
88.9000037990	n/a	n/a	concentrate	n/a	n/a	D212	n/a	14
89.8359975151	n/a	n/a	concentrate	n/a	n/a	D212	n/a	15
90.9919960729	n/a	n/a	concentrate	n/a	n/a	D217	n/a	16
92.0359956405	n/a	n/a	concentrate	n/a	n/a	D218	n/a	17
93.1880010597	n/a	n/a	concentrate	n/a	n/a	D218	n/a	18
94.1200016371	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
95.2800033919	n/a	n/a	concentrate	n/a	n/a	D215	n/a	20
96.2120039693	n/a	n/a	concentrate	n/a	n/a	D215	n/a	21
97.3920015923	n/a	n/a	relax	n/a	n/a	DI89	n/a	22
98.3400048993	n/a	n/a	relax	n/a	n/a	DI87	n/a	23
99.4960034571	n/a	n/a	relax	n/a	n/a	DI86	n/a	24
100.4439967058	n/a	n/a	relax	n/a	n/a	DI92	n/a	25
101.5119953386	n/a	n/a	relax	n/a	n/a	DI87	n/a	26
102.4880009077	n/a	n/a	relax	n/a	n/a	DI85	n/a	27
103.5519963435	n/a	n/a	relax	n/a	n/a	DI93	n/a	28
104.7200044922	n/a	n/a	relax	n/a	n/a	DI94	n/a	29
105.6640046022	n/a	n/a	relax	n/a	n/a	DI99	n/a	30
106.8720044873	n/a	n/a	getready	n/a	n/a	D156	n/a	1
107.8079982034	n/a	n/a	getready	n/a	n/a	D155	n/a	2
108.9639967612	n/a	n/a	getready	n/a	n/a	D154	n/a	3
110.0280022553	n/a	n/a	getready	n/a	n/a	D155	n/a	4
110.9759955040	n/a	n/a	getready	n/a	n/a	D147	n/a	5
112.0239982686	n/a	n/a	getready	n/a	n/a	D157	n/a	6
113.1959995559	n/a	n/a	concentrate	n/a	n/a	D207	n/a	7
114.2359959266	n/a	n/a	concentrate	n/a	n/a	D224	n/a	8
115.1839992336	n/a	n/a	concentrate	n/a	n/a	D225	n/a	9
116.3360046527	n/a	n/a	concentrate	n/a	n/a	D217	n/a	10
117.2719983689	n/a	n/a	concentrate	n/a	n/a	D220	n/a	11
118.4519959918	n/a	n/a	concentrate	n/a	n/a	D211	n/a	12
119.4119988314	n/a	n/a	concentrate	n/a	n/a	D214	n/a	13
120.4760043255	n/a	n/a	concentrate	n/a	n/a	D211	n/a	14
121.5239970318	n/a	n/a	concentrate	n/a	n/a	D220	n/a	15
122.5799961320	n/a	n/a	concentrate	n/a	n/a	D218	n/a	16
123.6480048231	n/a	n/a	concentrate	n/a	n/a	D226	n/a	17
124.8160029135	n/a	n/a	concentrate	n/a	n/a	D216	n/a	18
125.7639961622	n/a	n/a	concentrate	n/a	n/a	D214	n/a	19
126.8079957298	n/a	n/a	concentrate	n/a	n/a	D223	n/a	20
127.9640043459	n/a	n/a	concentrate	n/a	n/a	D218	n/a	21
129.0359961174	n/a	n/a	relax	n/a	n/a	DI79	n/a	22
129.9679966948	n/a	n/a	relax	n/a	n/a	DI85	n/a	23
131.0359953276	n/a	n/a	relax	n/a	n/a	DI91	n/a	24
132.1839975498	n/a	n/a	relax	n/a	n/a	DI85	n/a	25
133.1200013242	n/a	n/a	relax	n/a	n/a	DI94	n/a	26
134.0800041637	n/a	n/a	relax	n/a	n/a	DI89	n/a	27
135.2319995246	n/a	n/a	relax	n/a	n/a	DI97	n/a	28
136.3879980824	n/a	n/a	relax	n/a	n/a	DI86	n/a	29
137.3240018568	n/a	n/a	relax	n/a	n/a	DI93	n/a	30
138.4919999472	n/a	n/a	relax	n/a	n/a	DI90	n/a	31
139.4599991224	n/a	n/a	getready	n/a	n/a	D155	n/a	1
140.4999954931	n/a	n/a	getready	n/a	n/a	D151	n/a	2
141.5560046515	n/a	n/a	getready	n/a	n/a	D151	n/a	3
142.5360033593	n/a	n/a	getready	n/a	n/a	D151	n/a	4
143.5879992626	n/a	n/a	getready	n/a	n/a	D152	n/a	5
144.7520042143	n/a	n/a	getready	n/a	n/a	D145	n/a	6
145.8279991827	n/a	n/a	concentrate	n/a	n/a	D218	n/a	7
146.7599997602	n/a	n/a	concentrate	n/a	n/a	D228	n/a	8
147.8039993278	n/a	n/a	concentrate	n/a	n/a	D217	n/a	9
148.9599978856	n/a	n/a	concentrate	n/a	n/a	D226	n/a	10
149.9000048569	n/a	n/a	concentrate	n/a	n/a	D220	n/a	11
151.0639997504	n/a	n/a	concentrate	n/a	n/a	D215	n/a	12
152.2199983082	n/a	n/a	concentrate	n/a	n/a	D210	n/a	13
153.0479962311	n/a	n/a	concentrate	n/a	n/a	D222	n/a	14
154.1959984533	n/a	n/a	concentrate	n/a	n/a	D215	n/a	15
155.3560002080	n/a	n/a	concentrate	n/a	n/a	D216	n/a	16
156.2880007855	n/a	n/a	concentrate	n/a	n/a	D223	n/a	17
157.4439993433	n/a	n/a	concentrate	n/a	n/a	D228	n/a	18
158.4119985185	n/a	n/a	concentrate	n/a	n/a	D210	n/a	19
159.5679970763	n/a	n/a	concentrate	n/a	n/a	D220	n/a	20
160.5040008507	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
161.4880027554	n/a	n/a	relax	n/a	n/a	DI87	n/a	22
162.5399986587	n/a	n/a	relax	n/a	n/a	DI90	n/a	23
163.5920046202	n/a	n/a	relax	n/a	n/a	DI92	n/a	24
164.6720027856	n/a	n/a	relax	n/a	n/a	DI89	n/a	25
165.8359976790	n/a	n/a	relax	n/a	n/a	DI89	n/a	26
166.8039968542	n/a	n/a	relax	n/a	n/a	D100	n/a	27
167.9639986089	n/a	n/a	relax	n/a	n/a	DI93	n/a	28
168.9120019159	n/a	n/a	relax	n/a	n/a	DI84	n/a	29
170.0639972768	n/a	n/a	relax	n/a	n/a	DI82	n/a	30
171.0040042481	n/a	n/a	relax	n/a	n/a	DI94	n/a	31
172.1799986742	n/a	n/a	getready	n/a	n/a	D150	n/a	1
173.1199955872	n/a	n/a	getready	n/a	n/a	D150	n/a	2
174.2760042033	n/a	n/a	getready	n/a	n/a	D153	n/a	3
175.2440033785	n/a	n/a	getready	n/a	n/a	D147	n/a	4
176.4000019363	n/a	n/a	getready	n/a	n/a	D146	n/a	5
177.3320025138	n/a	n/a	getready	n/a	n/a	D159	n/a	6
178.5199964724	n/a	n/a	concentrate	n/a	n/a	D223	n/a	7
179.4519970498	n/a	n/a	concentrate	n/a	n/a	D215	n/a	8
180.4999998144	n/a	n/a	concentrate	n/a	n/a	D222	n/a	9
181.5399961851	n/a	n/a	concentrate	n/a	n/a	D216	n/a	10
182.5839957527	n/a	n/a	concentrate	n/a	n/a	D218	n/a	11
183.6439980499	n/a	n/a	concentrate	n/a	n/a	D217	n/a	12
184.8080030016	n/a	n/a	concentrate	n/a	n/a	D216	n/a	13
185.7520031116	n/a	n/a	concentrate	n/a	n/a	D226	n/a	14
186.9120048664	n/a	n/a	concentrate	n/a	n/a	D220	n/a	15
187.8479985825	n/a	n/a	concentrate	n/a	n/a	D215	n/a	16
189.0000040016	n/a	n/a	concentrate	n/a	n/a	D226	n/a	17
189.9400009147	n/a	n/a	concentrate	n/a	n/a	D216	n/a	18
191.0959994725	n/a	n/a	concentrate	n/a	n/a	D223	n/a	19
192.0320032469	n/a	n/a	concentrate	n/a	n/a	D215	n/a	20
193.1880018047	n/a	n/a	concentrate	n/a	n/a	D213	n/a	21
194.1519977829	n/a	n/a	relax	n/a	n/a	DI89	n/a	22
195.3000000051	n/a	n/a	relax	n/a	n/a	DI82	n/a	23
196.2440001152	n/a	n/a	relax	n/a	n/a	DI87	n/a	24
197.3920023373	n/a	n/a	relax	n/a	n/a	DI87	n/a	25
198.5480008951	n/a	n/a	relax	n/a	n/a	DI90	n/a	26
199.5160000703	n/a	n/a	relax	n/a	n/a	DI95	n/a	27
200.4520038447	n/a	n/a	relax	n/a	n/a	DI86	n/a	28
201.6080024025	n/a	n/a	relax	n/a	n/a	DI97	n/a	29
202.6719978384	n/a	n/a	relax	n/a	n/a	DI95	n/a	30
203.6320006779	n/a	n/a	relax	n/a	n/a	DI89	n/a	31
204.7160020403	n/a	n/a	getready	n/a	n/a	D151	n/a	1
205.8679974011	n/a	n/a	getready	n/a	n/a	D157	n/a	2
206.7960048399	n/a	n/a	getready	n/a	n/a	D152	n/a	3
207.9760024629	n/a	n/a	getready	n/a	n/a	D155	n/a	4
208.9200025729	n/a	n/a	getready	n/a	n/a	D154	n/a	5
210.0760011307	n/a	n/a	getready	n/a	n/a	D156	n/a	6
211.0200012407	n/a	n/a	concentrate	n/a	n/a	D219	n/a	7
212.1839961342	n/a	n/a	concentrate	n/a	n/a	D226	n/a	8
213.1159967116	n/a	n/a	concentrate	n/a	n/a	D220	n/a	9
214.2680021307	n/a	n/a	concentrate	n/a	n/a	D229	n/a	10
215.4280038855	n/a	n/a	concentrate	n/a	n/a	D224	n/a	11
216.3639976016	n/a	n/a	concentrate	n/a	n/a	D217	n/a	12
217.5160030208	n/a	n/a	concentrate	n/a	n/a	D225	n/a	13
218.4720026634	n/a	n/a	concentrate	n/a	n/a	D210	n/a	14
219.4199959121	n/a	n/a	concentrate	n/a	n/a	D218	n/a	15
220.5760045282	n/a	n/a	concentrate	n/a	n/a	D220	n/a	16
221.6359967670	n/a	n/a	concentrate	n/a	n/a	D211	n/a	17
222.7919953249	n/a	n/a	concentrate	n/a	n/a	D218	n/a	18
223.8360049508	n/a	n/a	concentrate	n/a	n/a	D214	n/a	19
224.7679954699	n/a	n/a	concentrate	n/a	n/a	D225	n/a	20
225.9279972247	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
226.9040027938	n/a	n/a	relax	n/a	n/a	DI91	n/a	22
228.0640045485	n/a	n/a	relax	n/a	n/a	DI91	n/a	23
228.9999982647	n/a	n/a	relax	n/a	n/a	DI87	n/a	24
230.1559968225	n/a	n/a	relax	n/a	n/a	DI81	n/a	25
231.0879973999	n/a	n/a	relax	n/a	n/a	DI99	n/a	26
232.2760014168	n/a	n/a	relax	n/a	n/a	DI94	n/a	27
233.2159983299	n/a	n/a	relax	n/a	n/a	DI95	n/a	28
234.3640005521	n/a	n/a	relax	n/a	n/a	DI83	n/a	29
235.3000043265	n/a	n/a	relax	n/a	n/a	DI88	n/a	30
236.4519996873	n/a	n/a	relax	n/a	n/a	DI83	n/a	31
237.5159951231	n/a	n/a	getready	n/a	n/a	D157	n/a	1
238.4519988976	n/a	n/a	getready	n/a	n/a	D155	n/a	2
239.5120011947	n/a	n/a	getready	n/a	n/a	D157	n/a	3
240.5960025570	n/a	n/a	getready	n/a	n/a	D154	n/a	4
241.7680038444	n/a	n/a	getready	n/a	n/a	D158	n/a	5
242.7159970931	n/a	n/a	getready	n/a	n/a	D146	n/a	6
243.6599972031	n/a	n/a	concentrate	n/a	n/a	D216	n/a	7
244.8159957609	n/a	n/a	concentrate	n/a	n/a	D214	n/a	8
245.8639985255	n/a	n/a	concentrate	n/a	n/a	D218	n/a	9
247.0120007477	n/a	n/a	concentrate	n/a	n/a	D226	n/a	10
247.9519976608	n/a	n/a	concentrate	n/a	n/a	D224	n/a	11
249.1079962186	n/a	n/a	concentrate	n/a	n/a	D213	n/a	12
250.0360036573	n/a	n/a	concentrate	n/a	n/a	D217	n/a	13
251.0879995606	n/a	n/a	concentrate	n/a	n/a	D218	n/a	14
252.2439981184	n/a	n/a	concentrate	n/a	n/a	D217	n/a	15
253.1759986959	n/a	n/a	concentrate	n/a	n/a	D215	n/a	16
254.3319972537	n/a	n/a	concentrate	n/a	n/a	D214	n/a	17
255.2680010281	n/a	n/a	concentrate	n/a	n/a	D213	n/a	18
256.4280027828	n/a	n/a	concentrate	n/a	n/a	D226	n/a	19
257.3759960315	n/a	n/a	concentrate	n/a	n/a	D212	n/a	20
258.5320046476	n/a	n/a	concentrate	n/a	n/a	D228	n/a	21
259.5120033554	n/a	n/a	relax	n/a	n/a	DI91	n/a	22
260.5639992586	n/a	n/a	relax	n/a	n/a	DI93	n/a	23
261.6199983588	n/a	n/a	relax	n/a	n/a	DI89	n/a	24
262.6840038530	n/a	n/a	relax	n/a	n/a	DI89	n/a	25
263.8479987464	n/a	n/a	relax	n/a	n/a	DI87	n/a	26
264.7919988564	n/a	n/a	relax	n/a	n/a	DI83	n/a	27
265.9560038081	n/a	n/a	relax	n/a	n/a	DI83	n/a	28
266.8840011886	n/a	n/a	relax	n/a	n/a	DI86	n/a	29
268.0399997464	n/a	n/a	relax	n/a	n/a	DI89	n/a	30
268.9760035208	n/a	n/a	relax	n/a	n/a	DI87	n/a	31
270.1480048082	n/a	n/a	getready	n/a	n/a	D149	n/a	1
271.3000001690	n/a	n/a	getready	n/a	n/a	D155	n/a	2
272.2440002791	n/a	n/a	getready	n/a	n/a	D159	n/a	3
273.2959961823	n/a	n/a	getready	n/a	n/a	D160	n/a	4
274.2319999567	n/a	n/a	getready	n/a	n/a	D152	n/a	5
275.2839958600	n/a	n/a	getready	n/a	n/a	D150	n/a	6
276.4640035412	n/a	n/a	concentrate	n/a	n/a	D215	n/a	7
277.5200026414	n/a	n/a	concentrate	n/a	n/a	D226	n/a	8
278.4839986197	n/a	n/a	concentrate	n/a	n/a	D209	n/a	9
279.5279981873	n/a	n/a	concentrate	n/a	n/a	D216	n/a	10
280.5920036814	n/a	n/a	concentrate	n/a	n/a	D221	n/a	11
281.6519959203	n/a	n/a	concentrate	n/a	n/a	D232	n/a	12
282.8200040690	n/a	n/a	concentrate	n/a	n/a	D224	n/a	13
283.8640036366	n/a	n/a	concentrate	n/a	n/a	D219	n/a	14
284.7999973527	n/a	n/a	concentrate	n/a	n/a	D210	n/a	15
285.9559959105	n/a	n/a	concentrate	n/a	n/a	D219	n/a	16
286.8919996849	n/a	n/a	concentrate	n/a	n/a	D214	n/a	17
288.0439950458	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
289.0919978104	n/a	n/a	concentrate	n/a	n/a	D216	n/a	19
290.0239983878	n/a	n/a	concentrate	n/a	n/a	D216	n/a	20
291.1840001426	n/a	n/a	concentrate	n/a	n/a	D211	n/a	21
292.1759983829	n/a	n/a	relax	n/a	n/a	DI87	n/a	22
293.3319969407	n/a	n/a	relax	n/a	n/a	DI92	n/a	23
294.2680007151	n/a	n/a	relax	n/a	n/a	DI86	n/a	24
295.4199960760	n/a	n/a	relax	n/a	n/a	DI92	n/a	25
296.3519966534	n/a	n/a	relax	n/a	n/a	D102	n/a	26
297.5040020726	n/a	n/a	relax	n/a	n/a	DI95	n/a	27
298.5559979758	n/a	n/a	relax	n/a	n/a	DI86	n/a	28
299.6040007404	n/a	n/a	relax	n/a	n/a	DI94	n/a	29
300.5520040474	n/a	n/a	relax	n/a	n/a	DI96	n/a	30
301.8279979310	n/a	n/a	relax	n/a	n/a	DI90	n/a	31
302.8760006956	n/a	n/a	relax	n/a	n/a	DI83	n/a	32
303.8200008056	n/a	n/a	relax	n/a	n/a	DI89	n/a	33
304.7959963164	n/a	n/a	getready	n/a	n/a	D151	n/a	1
305.9480017356	n/a	n/a	getready	n/a	n/a	D153	n/a	2
306.8800023130	n/a	n/a	getready	n/a	n/a	D158	n/a	3
308.0599999360	n/a	n/a	getready	n/a	n/a	D156	n/a	4
308.9920005134	n/a	n/a	getready	n/a	n/a	D148	n/a	5
310.1520022682	n/a	n/a	getready	n/a	n/a	D166	n/a	6
311.1279977790	n/a	n/a	concentrate	n/a	n/a	D211	n/a	7
312.2839963368	n/a	n/a	concentrate	n/a	n/a	D214	n/a	8
313.2200001112	n/a	n/a	concentrate	n/a	n/a	D214	n/a	9
314.3759986690	n/a	n/a	concentrate	n/a	n/a	D225	n/a	10
315.3120024434	n/a	n/a	concentrate	n/a	n/a	D216	n/a	11
316.4680010012	n/a	n/a	concentrate	n/a	n/a	D216	n/a	12
317.4040047756	n/a	n/a	concentrate	n/a	n/a	D211	n/a	13
318.5560001365	n/a	n/a	concentrate	n/a	n/a	D217	n/a	14
319.6239987693	n/a	n/a	concentrate	n/a	n/a	D219	n/a	15
320.5759952149	n/a	n/a	concentrate	n/a	n/a	D218	n/a	16
321.6280011765	n/a	n/a	concentrate	n/a	n/a	D217	n/a	17
322.6799970797	n/a	n/a	concentrate	n/a	n/a	D220	n/a	18
323.8440020314	n/a	n/a	concentrate	n/a	n/a	D212	n/a	19
325.0040037862	n/a	n/a	concentrate	n/a	n/a	D217	n/a	20
325.9519970349	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
326.9079966775	n/a	n/a	relax	n/a	n/a	DI89	n/a	22
328.0679984323	n/a	n/a	relax	n/a	n/a	DI88	n/a	23
329.0079953454	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
330.1600007645	n/a	n/a	relax	n/a	n/a	D101	n/a	25
331.3159993223	n/a	n/a	relax	n/a	n/a	DI95	n/a	26
332.2760021619	n/a	n/a	relax	n/a	n/a	DI87	n/a	27
333.2119958780	n/a	n/a	relax	n/a	n/a	DI92	n/a	28
334.3719976327	n/a	n/a	relax	n/a	n/a	DI92	n/a	29
335.5279961905	n/a	n/a	relax	n/a	n/a	DI81	n/a	30
336.4759994975	n/a	n/a	relax	n/a	n/a	DI89	n/a	31
337.4279959432	n/a	n/a	getready	n/a	n/a	D164	n/a	1
338.5759981654	n/a	n/a	getready	n/a	n/a	D155	n/a	2
339.6400036595	n/a	n/a	getready	n/a	n/a	D148	n/a	3
340.6200023673	n/a	n/a	getready	n/a	n/a	D152	n/a	4
341.7839972607	n/a	n/a	getready	n/a	n/a	D154	n/a	5
342.7320005677	n/a	n/a	getready	n/a	n/a	D154	n/a	6
343.9200045846	n/a	n/a	concentrate	n/a	n/a	D218	n/a	7
344.8559983007	n/a	n/a	concentrate	n/a	n/a	D215	n/a	8
346.0119968585	n/a	n/a	concentrate	n/a	n/a	D226	n/a	9
346.9439974359	n/a	n/a	concentrate	n/a	n/a	D221	n/a	10
348.0999959937	n/a	n/a	concentrate	n/a	n/a	D217	n/a	11
349.0319965712	n/a	n/a	concentrate	n/a	n/a	D214	n/a	12
350.1919983259	n/a	n/a	concentrate	n/a	n/a	D218	n/a	13
351.1280021003	n/a	n/a	concentrate	n/a	n/a	D218	n/a	14
352.2799974612	n/a	n/a	concentrate	n/a	n/a	D214	n/a	15
353.3280002258	n/a	n/a	concentrate	n/a	n/a	D223	n/a	16
354.4839987836	n/a	n/a	concentrate	n/a	n/a	D217	n/a	17
355.4200025580	n/a	n/a	concentrate	n/a	n/a	D216	n/a	18
356.5719979188	n/a	n/a	concentrate	n/a	n/a	D218	n/a	19
357.5200012258	n/a	n/a	concentrate	n/a	n/a	D224	n/a	20
358.5760003260	n/a	n/a	concentrate	n/a	n/a	D211	n/a	21
359.5760049603	n/a	n/a	relax	n/a	n/a	DI99	n/a	22
360.6479967318	n/a	n/a	relax	n/a	n/a	DI85	n/a	23
361.8160048804	n/a	n/a	relax	n/a	n/a	DI93	n/a	24
362.7440022609	n/a	n/a	relax	n/a	n/a	DI95	n/a	25
363.9000008187	n/a	n/a	relax	n/a	n/a	DI90	n/a	26
364.8679999939	n/a	n/a	relax	n/a	n/a	DI88	n/a	27
366.0239985517	n/a	n/a	relax	n/a	n/a	DI93	n/a	28
366.9559991292	n/a	n/a	relax	n/a	n/a	DI80	n/a	29
368.1080045483	n/a	n/a	relax	n/a	n/a	DI84	n/a	30
369.0520046583	n/a	n/a	relax	n/a	n/a	DI86	n/a	31
370.2440018139	n/a	n/a	getready	n/a	n/a	D153	n/a	1
371.1799955300	n/a	n/a	getready	n/a	n/a	D154	n/a	2
372.3360041461	n/a	n/a	getready	n/a	n/a	D162	n/a	3
373.2880005918	n/a	n/a	getready	n/a	n/a	D156	n/a	4
374.3360033563	n/a	n/a	getready	n/a	n/a	D146	n/a	5
375.4879987172	n/a	n/a	getready	n/a	n/a	D151	n/a	6
376.4480015568	n/a	n/a	concentrate	n/a	n/a	D217	n/a	7
377.6159996471	n/a	n/a	concentrate	n/a	n/a	D214	n/a	8
378.5480002246	n/a	n/a	concentrate	n/a	n/a	D219	n/a	9
379.6200020543	n/a	n/a	concentrate	n/a	n/a	D219	n/a	10
380.6800043515	n/a	n/a	concentrate	n/a	n/a	D228	n/a	11
381.8439992449	n/a	n/a	concentrate	n/a	n/a	D216	n/a	12
382.9040015421	n/a	n/a	concentrate	n/a	n/a	D225	n/a	13
383.8399952582	n/a	n/a	concentrate	n/a	n/a	D215	n/a	14
384.8879980228	n/a	n/a	concentrate	n/a	n/a	D221	n/a	15
386.0559961132	n/a	n/a	concentrate	n/a	n/a	D219	n/a	16
387.1080020747	n/a	n/a	concentrate	n/a	n/a	D215	n/a	17
388.0439957908	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
389.0960017524	n/a	n/a	concentrate	n/a	n/a	D223	n/a	19
390.2479971132	n/a	n/a	concentrate	n/a	n/a	D216	n/a	20
391.1840008876	n/a	n/a	concentrate	n/a	n/a	D210	n/a	21
392.3680017076	n/a	n/a	relax	n/a	n/a	DI85	n/a	22
393.3079986206	n/a	n/a	relax	n/a	n/a	DI93	n/a	23
394.4639971784	n/a	n/a	relax	n/a	n/a	DI90	n/a	24
395.4000009528	n/a	n/a	relax	n/a	n/a	DI84	n/a	25
396.5519963137	n/a	n/a	relax	n/a	n/a	DI86	n/a	26
397.5040028176	n/a	n/a	relax	n/a	n/a	DI81	n/a	27
398.6600013754	n/a	n/a	relax	n/a	n/a	DI98	n/a	28
399.5920019529	n/a	n/a	relax	n/a	n/a	DI86	n/a	29
400.9599989585	n/a	n/a	relax	n/a	n/a	DI85	n/a	30
401.7440019480	n/a	n/a	getready	n/a	n/a	D153	n/a	1
402.9040037028	n/a	n/a	getready	n/a	n/a	D149	n/a	2
403.8440006158	n/a	n/a	getready	n/a	n/a	D156	n/a	3
405.0239982388	n/a	n/a	getready	n/a	n/a	D153	n/a	4
405.9559988163	n/a	n/a	getready	n/a	n/a	D147	n/a	5
407.1200037680	n/a	n/a	getready	n/a	n/a	D151	n/a	6
408.0959992788	n/a	n/a	concentrate	n/a	n/a	D215	n/a	7
409.2440015010	n/a	n/a	concentrate	n/a	n/a	D214	n/a	8
410.1839984140	n/a	n/a	concentrate	n/a	n/a	D220	n/a	9
411.3399969718	n/a	n/a	concentrate	n/a	n/a	D219	n/a	10
412.2719975493	n/a	n/a	concentrate	n/a	n/a	D215	n/a	11
413.4279961071	n/a	n/a	concentrate	n/a	n/a	D219	n/a	12
414.3599966846	n/a	n/a	concentrate	n/a	n/a	D216	n/a	13
