onset	duration	sample	trial_type	response_time	stim_file	value	HED	second_after_ready
87.1559979699	n/a	n/a	relax	n/a	n/a	DI88	n/a	24
88.0800022117	n/a	n/a	relax	n/a	n/a	D100	n/a	25
89.2439971051	n/a	n/a	relax	n/a	n/a	D111	n/a	26
90.1759976826	n/a	n/a	relax	n/a	n/a	DI95	n/a	27
91.3359994373	n/a	n/a	relax	n/a	n/a	DI96	n/a	28
92.2840027443	n/a	n/a	relax	n/a	n/a	DI92	n/a	29
93.3920031718	n/a	n/a	relax	n/a	n/a	D255	n/a	30
93.4560040317	n/a	n/a	relax	n/a	n/a	DI89	n/a	31
94.4399958781	n/a	n/a	getready	n/a	n/a	D171	n/a	1
95.4920018396	n/a	n/a	getready	n/a	n/a	D154	n/a	2
96.6599999300	n/a	n/a	getready	n/a	n/a	D169	n/a	3
97.6519981704	n/a	n/a	getready	n/a	n/a	D159	n/a	4
98.6120010099	n/a	n/a	getready	n/a	n/a	D161	n/a	5
99.7679995677	n/a	n/a	getready	n/a	n/a	D167	n/a	6
100.7719973407	n/a	n/a	concentrate	n/a	n/a	D234	n/a	7
101.9279958985	n/a	n/a	concentrate	n/a	n/a	D224	n/a	8
102.9759986631	n/a	n/a	concentrate	n/a	n/a	D220	n/a	9
103.9279951087	n/a	n/a	concentrate	n/a	n/a	D228	n/a	10
105.0920000604	n/a	n/a	concentrate	n/a	n/a	D224	n/a	11
106.0240006379	n/a	n/a	concentrate	n/a	n/a	D228	n/a	12
107.1759959987	n/a	n/a	concentrate	n/a	n/a	D226	n/a	13
108.1160029701	n/a	n/a	concentrate	n/a	n/a	D221	n/a	14
109.2720015279	n/a	n/a	concentrate	n/a	n/a	D238	n/a	15
110.2040021054	n/a	n/a	concentrate	n/a	n/a	D224	n/a	16
111.3600006632	n/a	n/a	concentrate	n/a	n/a	D224	n/a	17
112.4200029603	n/a	n/a	concentrate	n/a	n/a	D232	n/a	18
113.3599998734	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
114.4119957767	n/a	n/a	concentrate	n/a	n/a	D227	n/a	20
115.4719980738	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
116.5080013058	n/a	n/a	relax	n/a	n/a	D103	n/a	22
117.6639998636	n/a	n/a	relax	n/a	n/a	DI99	n/a	23
118.6000036380	n/a	n/a	relax	n/a	n/a	DI93	n/a	24
119.7560021958	n/a	n/a	relax	n/a	n/a	DI98	n/a	25
120.6959991089	n/a	n/a	relax	n/a	n/a	DI96	n/a	26
121.9279980592	n/a	n/a	relax	n/a	n/a	DI88	n/a	27
122.9760008237	n/a	n/a	relax	n/a	n/a	DI98	n/a	28
123.9279972694	n/a	n/a	relax	n/a	n/a	DI99	n/a	29
124.9879995666	n/a	n/a	relax	n/a	n/a	DI97	n/a	30
126.1559976569	n/a	n/a	relax	n/a	n/a	DI98	n/a	31
127.2159999541	n/a	n/a	relax	n/a	n/a	D102	n/a	32
128.1480005316	n/a	n/a	relax	n/a	n/a	D101	n/a	33
129.1960032961	n/a	n/a	relax	n/a	n/a	DI99	n/a	34
130.3599981896	n/a	n/a	relax	n/a	n/a	D100	n/a	35
131.4240036837	n/a	n/a	relax	n/a	n/a	D101	n/a	36
131.7959992520	n/a	n/a	relax	n/a	n/a	D255	n/a	37
132.4280014566	n/a	n/a	relax	n/a	n/a	DI95	n/a	38
133.4199996970	n/a	n/a	getready	n/a	n/a	D160	n/a	1
134.4680024616	n/a	n/a	getready	n/a	n/a	D149	n/a	2
135.5120020292	n/a	n/a	getready	n/a	n/a	D165	n/a	3
136.6119960628	n/a	n/a	getready	n/a	n/a	D158	n/a	4
137.7559950880	n/a	n/a	getready	n/a	n/a	D161	n/a	5
138.6879956654	n/a	n/a	getready	n/a	n/a	D150	n/a	6
139.7719970278	n/a	n/a	concentrate	n/a	n/a	D222	n/a	7
140.9279955856	n/a	n/a	concentrate	n/a	n/a	D217	n/a	8
141.8599961630	n/a	n/a	concentrate	n/a	n/a	D226	n/a	9
143.0199979178	n/a	n/a	concentrate	n/a	n/a	D237	n/a	10
143.9600048891	n/a	n/a	concentrate	n/a	n/a	D234	n/a	11
145.1359993151	n/a	n/a	concentrate	n/a	n/a	D223	n/a	12
146.0639966956	n/a	n/a	concentrate	n/a	n/a	D226	n/a	13
147.2280016474	n/a	n/a	concentrate	n/a	n/a	D234	n/a	14
148.1799980930	n/a	n/a	concentrate	n/a	n/a	D222	n/a	15
149.3479961834	n/a	n/a	concentrate	n/a	n/a	D236	n/a	16
150.2880031548	n/a	n/a	concentrate	n/a	n/a	D234	n/a	17
151.4399985156	n/a	n/a	concentrate	n/a	n/a	D218	n/a	18
152.4079976908	n/a	n/a	concentrate	n/a	n/a	D218	n/a	19
153.4679999880	n/a	n/a	concentrate	n/a	n/a	D233	n/a	20
154.4199964336	n/a	n/a	concentrate	n/a	n/a	D238	n/a	21
155.5439995906	n/a	n/a	relax	n/a	n/a	DI97	n/a	22
156.6999981484	n/a	n/a	relax	n/a	n/a	D102	n/a	23
157.6520046524	n/a	n/a	relax	n/a	n/a	D108	n/a	24
158.8040000132	n/a	n/a	relax	n/a	n/a	DI95	n/a	25
159.7439969263	n/a	n/a	relax	n/a	n/a	D101	n/a	26
160.9519968114	n/a	n/a	relax	n/a	n/a	DI98	n/a	27
161.9920032403	n/a	n/a	relax	n/a	n/a	DI95	n/a	28
162.9279969565	n/a	n/a	relax	n/a	n/a	DI97	n/a	29
163.9879992536	n/a	n/a	relax	n/a	n/a	DI92	n/a	30
164.8760048977	n/a	n/a	relax	n/a	n/a	D255	n/a	31
165.1600005410	n/a	n/a	relax	n/a	n/a	DI88	n/a	32
166.1879973791	n/a	n/a	getready	n/a	n/a	D166	n/a	1
167.1280043504	n/a	n/a	getready	n/a	n/a	D160	n/a	2
168.2840029082	n/a	n/a	getready	n/a	n/a	D149	n/a	3
169.2640016160	n/a	n/a	getready	n/a	n/a	D163	n/a	4
170.4279965094	n/a	n/a	getready	n/a	n/a	D165	n/a	5
171.3759998164	n/a	n/a	getready	n/a	n/a	D158	n/a	6
172.3919971219	n/a	n/a	concentrate	n/a	n/a	D225	n/a	7
173.4719952873	n/a	n/a	concentrate	n/a	n/a	D232	n/a	8
174.5160049132	n/a	n/a	concentrate	n/a	n/a	D220	n/a	9
175.5879966847	n/a	n/a	concentrate	n/a	n/a	D218	n/a	10
176.7400021038	n/a	n/a	concentrate	n/a	n/a	D227	n/a	11
177.7880048684	n/a	n/a	concentrate	n/a	n/a	D226	n/a	12
178.7440045110	n/a	n/a	concentrate	n/a	n/a	D225	n/a	13
179.9120026014	n/a	n/a	concentrate	n/a	n/a	D215	n/a	14
180.8639990470	n/a	n/a	concentrate	n/a	n/a	D219	n/a	15
182.0640025965	n/a	n/a	concentrate	n/a	n/a	D235	n/a	16
182.9919999770	n/a	n/a	concentrate	n/a	n/a	D221	n/a	17
183.9280037514	n/a	n/a	concentrate	n/a	n/a	D223	n/a	18
185.0840023092	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
186.0359987549	n/a	n/a	concentrate	n/a	n/a	D223	n/a	20
187.1960005096	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
188.1920019469	n/a	n/a	relax	n/a	n/a	DI92	n/a	22
189.2360015146	n/a	n/a	relax	n/a	n/a	DI86	n/a	23
190.3879968754	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
191.4520023695	n/a	n/a	relax	n/a	n/a	DI98	n/a	25
192.4159983478	n/a	n/a	relax	n/a	n/a	D100	n/a	26
193.5079960457	n/a	n/a	relax	n/a	n/a	DI93	n/a	27
194.5559988103	n/a	n/a	relax	n/a	n/a	D102	n/a	28
195.5200048468	n/a	n/a	relax	n/a	n/a	D100	n/a	29
196.5760039470	n/a	n/a	relax	n/a	n/a	DI92	n/a	30
197.7239961109	n/a	n/a	relax	n/a	n/a	D101	n/a	31
198.8760015301	n/a	n/a	relax	n/a	n/a	DI94	n/a	32
199.8119952462	n/a	n/a	relax	n/a	n/a	DI90	n/a	33
200.9599974684	n/a	n/a	relax	n/a	n/a	DI97	n/a	34
201.1719959161	n/a	n/a	relax	n/a	n/a	D255	n/a	35
202.0080002329	n/a	n/a	relax	n/a	n/a	D101	n/a	36
203.0119980059	n/a	n/a	getready	n/a	n/a	D160	n/a	1
203.9439985833	n/a	n/a	getready	n/a	n/a	D162	n/a	2
205.0960040025	n/a	n/a	getready	n/a	n/a	D159	n/a	3
206.1000017754	n/a	n/a	getready	n/a	n/a	D155	n/a	4
207.2600035301	n/a	n/a	getready	n/a	n/a	D156	n/a	5
208.2040036402	n/a	n/a	getready	n/a	n/a	D161	n/a	6
209.4080003283	n/a	n/a	concentrate	n/a	n/a	D224	n/a	7
210.3599967740	n/a	n/a	concentrate	n/a	n/a	D219	n/a	8
211.5319980613	n/a	n/a	concentrate	n/a	n/a	D222	n/a	9
212.4759981713	n/a	n/a	concentrate	n/a	n/a	D206	n/a	10
213.4319978139	n/a	n/a	concentrate	n/a	n/a	D230	n/a	11
214.4999964467	n/a	n/a	concentrate	n/a	n/a	D236	n/a	12
215.5559955469	n/a	n/a	concentrate	n/a	n/a	D224	n/a	13
216.6200010411	n/a	n/a	concentrate	n/a	n/a	D222	n/a	14
217.7879991314	n/a	n/a	concentrate	n/a	n/a	D223	n/a	15
218.7480019710	n/a	n/a	concentrate	n/a	n/a	D226	n/a	16
219.7920015386	n/a	n/a	concentrate	n/a	n/a	D226	n/a	17
220.9480000964	n/a	n/a	concentrate	n/a	n/a	D218	n/a	18
221.8840038708	n/a	n/a	concentrate	n/a	n/a	D219	n/a	19
223.0319960347	n/a	n/a	concentrate	n/a	n/a	D213	n/a	20
223.9679998091	n/a	n/a	concentrate	n/a	n/a	D221	n/a	21
225.1800028912	n/a	n/a	relax	n/a	n/a	DI98	n/a	22
226.1319993368	n/a	n/a	relax	n/a	n/a	DI98	n/a	23
227.3040006242	n/a	n/a	relax	n/a	n/a	D106	n/a	24
228.2480007342	n/a	n/a	relax	n/a	n/a	DI96	n/a	25
229.3999960951	n/a	n/a	relax	n/a	n/a	D101	n/a	26
230.3920043937	n/a	n/a	relax	n/a	n/a	DI96	n/a	27
231.4639961652	n/a	n/a	relax	n/a	n/a	DI98	n/a	28
232.4239990047	n/a	n/a	relax	n/a	n/a	D101	n/a	29
233.4960008345	n/a	n/a	relax	n/a	n/a	D101	n/a	30
233.5080003670	n/a	n/a	relax	n/a	n/a	D255	n/a	31
234.5080050013	n/a	n/a	getready	n/a	n/a	D159	n/a	1
235.5600009046	n/a	n/a	getready	n/a	n/a	D167	n/a	2
236.6160000048	n/a	n/a	getready	n/a	n/a	D164	n/a	3
237.8319962255	n/a	n/a	getready	n/a	n/a	D158	n/a	4
238.7879958681	n/a	n/a	getready	n/a	n/a	D158	n/a	5
239.9520008198	n/a	n/a	getready	n/a	n/a	D167	n/a	6
240.9279963306	n/a	n/a	concentrate	n/a	n/a	D224	n/a	7
242.0800017498	n/a	n/a	concentrate	n/a	n/a	D227	n/a	8
243.0240018598	n/a	n/a	concentrate	n/a	n/a	D218	n/a	9
244.1720040820	n/a	n/a	concentrate	n/a	n/a	D224	n/a	10
245.1040046594	n/a	n/a	concentrate	n/a	n/a	D226	n/a	11
246.2720027498	n/a	n/a	concentrate	n/a	n/a	D225	n/a	12
247.2239991955	n/a	n/a	concentrate	n/a	n/a	D231	n/a	13
248.3919972858	n/a	n/a	concentrate	n/a	n/a	D225	n/a	14
249.2479974709	n/a	n/a	concentrate	n/a	n/a	D221	n/a	15
250.4079992256	n/a	n/a	concentrate	n/a	n/a	D229	n/a	16
251.3560025326	n/a	n/a	concentrate	n/a	n/a	D225	n/a	17
252.5240006230	n/a	n/a	concentrate	n/a	n/a	D231	n/a	18
253.4720039300	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
254.5359993658	n/a	n/a	concentrate	n/a	n/a	D232	n/a	20
255.5840021304	n/a	n/a	concentrate	n/a	n/a	D228	n/a	21
256.8119978837	n/a	n/a	relax	n/a	n/a	DI92	n/a	22
257.7520048550	n/a	n/a	relax	n/a	n/a	DI95	n/a	23
258.7920012257	n/a	n/a	relax	n/a	n/a	DI92	n/a	24
259.9520029805	n/a	n/a	relax	n/a	n/a	D100	n/a	25
260.9039994261	n/a	n/a	relax	n/a	n/a	D102	n/a	26
262.0280025831	n/a	n/a	relax	n/a	n/a	DI94	n/a	27
262.9799990288	n/a	n/a	relax	n/a	n/a	D101	n/a	28
264.0320049903	n/a	n/a	relax	n/a	n/a	DI91	n/a	29
265.1880035481	n/a	n/a	relax	n/a	n/a	DI97	n/a	30
266.1239972643	n/a	n/a	relax	n/a	n/a	DI93	n/a	31
267.0240024409	n/a	n/a	relax	n/a	n/a	D255	n/a	32
267.3040049455	n/a	n/a	relax	n/a	n/a	DI90	n/a	33
268.2840036533	n/a	n/a	getready	n/a	n/a	D158	n/a	1
269.4479985467	n/a	n/a	getready	n/a	n/a	D168	n/a	2
270.4039981893	n/a	n/a	getready	n/a	n/a	D164	n/a	3
271.4040028236	n/a	n/a	getready	n/a	n/a	D151	n/a	4
272.4519955299	n/a	n/a	getready	n/a	n/a	D155	n/a	5
273.5160010240	n/a	n/a	getready	n/a	n/a	D162	n/a	6
274.7160045735	n/a	n/a	concentrate	n/a	n/a	D219	n/a	7
275.6600046835	n/a	n/a	concentrate	n/a	n/a	D232	n/a	8
276.8079968474	n/a	n/a	concentrate	n/a	n/a	D221	n/a	9
277.7480038188	n/a	n/a	concentrate	n/a	n/a	D222	n/a	10
278.8959959826	n/a	n/a	concentrate	n/a	n/a	D233	n/a	11
279.8279965601	n/a	n/a	concentrate	n/a	n/a	D225	n/a	12
280.9920015118	n/a	n/a	concentrate	n/a	n/a	D227	n/a	13
282.0360010794	n/a	n/a	concentrate	n/a	n/a	D222	n/a	14
282.9720048538	n/a	n/a	concentrate	n/a	n/a	D224	n/a	15
284.2400024018	n/a	n/a	concentrate	n/a	n/a	D214	n/a	16
285.1879956505	n/a	n/a	concentrate	n/a	n/a	D228	n/a	17
286.1239994249	n/a	n/a	concentrate	n/a	n/a	D223	n/a	18
287.2760048441	n/a	n/a	concentrate	n/a	n/a	D231	n/a	19
288.4359965405	n/a	n/a	concentrate	n/a	n/a	D227	n/a	20
289.4039957157	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
290.4119966856	n/a	n/a	relax	n/a	n/a	D102	n/a	22
291.4760021797	n/a	n/a	relax	n/a	n/a	D104	n/a	23
292.5560003451	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
293.5999999127	n/a	n/a	relax	n/a	n/a	D101	n/a	25
294.7439989380	n/a	n/a	relax	n/a	n/a	DI87	n/a	26
295.7320040396	n/a	n/a	relax	n/a	n/a	DI91	n/a	27
296.6720009527	n/a	n/a	relax	n/a	n/a	DI98	n/a	28
297.8239963136	n/a	n/a	relax	n/a	n/a	D108	n/a	29
298.9719985358	n/a	n/a	relax	n/a	n/a	D100	n/a	30
299.1119997880	n/a	n/a	relax	n/a	n/a	D255	n/a	31
299.9440009079	n/a	n/a	relax	n/a	n/a	D103	n/a	32
300.9079968861	n/a	n/a	getready	n/a	n/a	D166	n/a	1
302.0600023053	n/a	n/a	getready	n/a	n/a	D169	n/a	2
303.0040024153	n/a	n/a	getready	n/a	n/a	D167	n/a	3
304.2400045625	n/a	n/a	getready	n/a	n/a	D161	n/a	4
305.1879978112	n/a	n/a	getready	n/a	n/a	D160	n/a	5
306.3599990985	n/a	n/a	getready	n/a	n/a	D159	n/a	6
307.2600042752	n/a	n/a	concentrate	n/a	n/a	D232	n/a	7
308.4160028330	n/a	n/a	concentrate	n/a	n/a	D230	n/a	8
309.4919978014	n/a	n/a	concentrate	n/a	n/a	D217	n/a	9
310.4479974440	n/a	n/a	concentrate	n/a	n/a	D223	n/a	10
311.4000039480	n/a	n/a	concentrate	n/a	n/a	D228	n/a	11
312.5639988414	n/a	n/a	concentrate	n/a	n/a	D235	n/a	12
313.5199984840	n/a	n/a	concentrate	n/a	n/a	D225	n/a	13
314.5840039781	n/a	n/a	concentrate	n/a	n/a	D228	n/a	14
315.7439956746	n/a	n/a	concentrate	n/a	n/a	D226	n/a	15
316.9000042907	n/a	n/a	concentrate	n/a	n/a	D223	n/a	16
317.8359980068	n/a	n/a	concentrate	n/a	n/a	D219	n/a	17
318.9919965646	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
320.0279997966	n/a	n/a	concentrate	n/a	n/a	D226	n/a	19
320.9719999067	n/a	n/a	concentrate	n/a	n/a	D218	n/a	20
322.1200021288	n/a	n/a	concentrate	n/a	n/a	D233	n/a	21
323.1199967048	n/a	n/a	relax	n/a	n/a	D103	n/a	22
324.2799984596	n/a	n/a	relax	n/a	n/a	D110	n/a	23
325.2119990370	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
326.2559986047	n/a	n/a	relax	n/a	n/a	DI93	n/a	25
327.4200035564	n/a	n/a	relax	n/a	n/a	DI95	n/a	26
328.4280045263	n/a	n/a	relax	n/a	n/a	D107	n/a	27
329.4919999621	n/a	n/a	relax	n/a	n/a	DI95	n/a	28
330.4599991373	n/a	n/a	relax	n/a	n/a	DI94	n/a	29
331.5159982375	n/a	n/a	relax	n/a	n/a	DI97	n/a	30
331.9439983300	n/a	n/a	relax	n/a	n/a	D255	n/a	31
332.5640010021	n/a	n/a	relax	n/a	n/a	DI97	n/a	32
333.5360033742	n/a	n/a	getready	n/a	n/a	D165	n/a	1
334.6160015396	n/a	n/a	getready	n/a	n/a	D156	n/a	2
335.7760032943	n/a	n/a	getready	n/a	n/a	D159	n/a	3
336.7639983377	n/a	n/a	getready	n/a	n/a	D158	n/a	4
337.8160042993	n/a	n/a	getready	n/a	n/a	D160	n/a	5
338.9759959958	n/a	n/a	getready	n/a	n/a	D162	n/a	6
339.9719974331	n/a	n/a	concentrate	n/a	n/a	D221	n/a	7
340.9120044044	n/a	n/a	concentrate	n/a	n/a	D225	n/a	8
342.0759992979	n/a	n/a	concentrate	n/a	n/a	D223	n/a	9
343.2280047170	n/a	n/a	concentrate	n/a	n/a	D237	n/a	10
344.1599952362	n/a	n/a	concentrate	n/a	n/a	D220	n/a	11
345.3280033848	n/a	n/a	concentrate	n/a	n/a	D233	n/a	12
346.2720034949	n/a	n/a	concentrate	n/a	n/a	D220	n/a	13
347.4359983883	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
348.4880043498	n/a	n/a	concentrate	n/a	n/a	D222	n/a	15
349.4440039924	n/a	n/a	concentrate	n/a	n/a	D224	n/a	16
350.5000030926	n/a	n/a	concentrate	n/a	n/a	D223	n/a	17
351.5560021929	n/a	n/a	concentrate	n/a	n/a	D223	n/a	18
352.6120012931	n/a	n/a	concentrate	n/a	n/a	D228	n/a	19
353.7639966539	n/a	n/a	concentrate	n/a	n/a	D225	n/a	20
354.7119999609	n/a	n/a	concentrate	n/a	n/a	D224	n/a	21
355.6799991361	n/a	n/a	relax	n/a	n/a	DI87	n/a	22
356.8359976939	n/a	n/a	relax	n/a	n/a	DI88	n/a	23
357.7880041978	n/a	n/a	relax	n/a	n/a	DI84	n/a	24
358.8280005685	n/a	n/a	relax	n/a	n/a	D104	n/a	25
359.9880023233	n/a	n/a	relax	n/a	n/a	DI97	n/a	26
361.0039996288	n/a	n/a	relax	n/a	n/a	DI91	n/a	27
362.0599987290	n/a	n/a	relax	n/a	n/a	DI97	n/a	28
363.2120041481	n/a	n/a	relax	n/a	n/a	D105	n/a	29
363.9319962195	n/a	n/a	relax	n/a	n/a	D255	n/a	30
364.1479978642	n/a	n/a	relax	n/a	n/a	D103	n/a	31
365.3360018811	n/a	n/a	getready	n/a	n/a	D157	n/a	1
366.2759987942	n/a	n/a	getready	n/a	n/a	D157	n/a	2
367.4400037459	n/a	n/a	getready	n/a	n/a	D160	n/a	3
368.4440015188	n/a	n/a	getready	n/a	n/a	D160	n/a	4
369.4079974971	n/a	n/a	getready	n/a	n/a	D159	n/a	5
370.5679992518	n/a	n/a	getready	n/a	n/a	D161	n/a	6
371.5640006891	n/a	n/a	concentrate	n/a	n/a	D217	n/a	7
372.6159965924	n/a	n/a	concentrate	n/a	n/a	D229	n/a	8
373.7800015441	n/a	n/a	concentrate	n/a	n/a	D228	n/a	9
374.8400038413	n/a	n/a	concentrate	n/a	n/a	D213	n/a	10
375.7840039513	n/a	n/a	concentrate	n/a	n/a	D223	n/a	11
376.8400030515	n/a	n/a	concentrate	n/a	n/a	D229	n/a	12
378.0039979450	n/a	n/a	concentrate	n/a	n/a	D226	n/a	13
378.9400017194	n/a	n/a	concentrate	n/a	n/a	D221	n/a	14
380.0919970802	n/a	n/a	concentrate	n/a	n/a	D229	n/a	15
381.0239976577	n/a	n/a	concentrate	n/a	n/a	D216	n/a	16
382.1839994124	n/a	n/a	concentrate	n/a	n/a	D226	n/a	17
383.1200031868	n/a	n/a	concentrate	n/a	n/a	D226	n/a	18
384.2760017446	n/a	n/a	concentrate	n/a	n/a	D216	n/a	19
385.2239949933	n/a	n/a	concentrate	n/a	n/a	D221	n/a	20
386.3760004125	n/a	n/a	concentrate	n/a	n/a	D219	n/a	21
387.3480027846	n/a	n/a	relax	n/a	n/a	DI92	n/a	22
388.4999981455	n/a	n/a	relax	n/a	n/a	DI99	n/a	23
389.4360019199	n/a	n/a	relax	n/a	n/a	DI94	n/a	24
390.5040005527	n/a	n/a	relax	n/a	n/a	DI91	n/a	25
391.5640028498	n/a	n/a	relax	n/a	n/a	DI92	n/a	26
392.5639974258	n/a	n/a	relax	n/a	n/a	D100	n/a	27
393.6280029199	n/a	n/a	relax	n/a	n/a	DI99	n/a	28
394.7919978133	n/a	n/a	relax	n/a	n/a	DI92	n/a	29
395.8320042423	n/a	n/a	relax	n/a	n/a	DI86	n/a	30
395.8680028400	n/a	n/a	relax	n/a	n/a	D255	n/a	31
396.9079992107	n/a	n/a	getready	n/a	n/a	D158	n/a	1
397.8440029851	n/a	n/a	getready	n/a	n/a	D154	n/a	2
399.0000015429	n/a	n/a	getready	n/a	n/a	D161	n/a	3
399.9800002507	n/a	n/a	getready	n/a	n/a	D167	n/a	4
401.1319956115	n/a	n/a	getready	n/a	n/a	D154	n/a	5
402.0720025829	n/a	n/a	getready	n/a	n/a	D160	n/a	6
403.2719960741	n/a	n/a	concentrate	n/a	n/a	D217	n/a	7
404.2120030454	n/a	n/a	concentrate	n/a	n/a	D222	n/a	8
405.3599952093	n/a	n/a	concentrate	n/a	n/a	D218	n/a	9
406.2959989837	n/a	n/a	concentrate	n/a	n/a	D221	n/a	10
407.4519975415	n/a	n/a	concentrate	n/a	n/a	D222	n/a	11
408.5160030357	n/a	n/a	concentrate	n/a	n/a	D228	n/a	12
409.4759958169	n/a	n/a	concentrate	n/a	n/a	D216	n/a	13
410.5320049754	n/a	n/a	concentrate	n/a	n/a	D219	n/a	14
411.5799976817	n/a	n/a	concentrate	n/a	n/a	D218	n/a	15
412.6359967819	n/a	n/a	concentrate	n/a	n/a	D221	n/a	16
413.7839990041	n/a	n/a	concentrate	n/a	n/a	D218	n/a	17
