onset	duration	sample	trial_type	response_time	stim_file	value	HED	second_after_ready
110.1640003107	n/a	n/a	concentrate	n/a	n/a	D224	n/a	15
111.3159956715	n/a	n/a	concentrate	n/a	n/a	D228	n/a	16
112.2479962490	n/a	n/a	concentrate	n/a	n/a	D220	n/a	17
113.2919958166	n/a	n/a	concentrate	n/a	n/a	D213	n/a	18
114.4560007683	n/a	n/a	concentrate	n/a	n/a	D218	n/a	19
115.5280025980	n/a	n/a	concentrate	n/a	n/a	D229	n/a	20
116.4679995111	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
117.5920026681	n/a	n/a	relax	n/a	n/a	DI99	n/a	22
118.5559986464	n/a	n/a	relax	n/a	n/a	DI95	n/a	23
119.6200041405	n/a	n/a	relax	n/a	n/a	D108	n/a	24
120.7760026983	n/a	n/a	relax	n/a	n/a	DI85	n/a	25
121.7239959470	n/a	n/a	relax	n/a	n/a	DI89	n/a	26
122.7199973843	n/a	n/a	relax	n/a	n/a	DI96	n/a	27
123.8799991391	n/a	n/a	relax	n/a	n/a	DI97	n/a	28
124.8319955847	n/a	n/a	relax	n/a	n/a	D109	n/a	29
126.0120032660	n/a	n/a	relax	n/a	n/a	DI86	n/a	30
126.6239995441	n/a	n/a	relax	n/a	n/a	D255	n/a	31
126.9400006465	n/a	n/a	relax	n/a	n/a	DI91	n/a	32
128.1719995967	n/a	n/a	getready	n/a	n/a	D164	n/a	1
129.1159997067	n/a	n/a	getready	n/a	n/a	D168	n/a	2
130.2719982646	n/a	n/a	getready	n/a	n/a	D152	n/a	3
131.2560001693	n/a	n/a	getready	n/a	n/a	D154	n/a	4
132.2119998119	n/a	n/a	getready	n/a	n/a	D159	n/a	5
133.3720015666	n/a	n/a	getready	n/a	n/a	D154	n/a	6
134.3359975449	n/a	n/a	concentrate	n/a	n/a	D211	n/a	7
135.4959992996	n/a	n/a	concentrate	n/a	n/a	D228	n/a	8
136.4279998771	n/a	n/a	concentrate	n/a	n/a	D226	n/a	9
137.5959979675	n/a	n/a	concentrate	n/a	n/a	D221	n/a	10
138.5440012745	n/a	n/a	concentrate	n/a	n/a	D217	n/a	11
139.6040035716	n/a	n/a	concentrate	n/a	n/a	D220	n/a	12
140.6519962779	n/a	n/a	concentrate	n/a	n/a	D224	n/a	13
141.8160012296	n/a	n/a	concentrate	n/a	n/a	D217	n/a	14
142.7679976753	n/a	n/a	concentrate	n/a	n/a	D220	n/a	15
143.9359957657	n/a	n/a	concentrate	n/a	n/a	D227	n/a	16
144.8719995401	n/a	n/a	concentrate	n/a	n/a	D222	n/a	17
146.0279980979	n/a	n/a	concentrate	n/a	n/a	D217	n/a	18
147.0719976655	n/a	n/a	concentrate	n/a	n/a	D217	n/a	19
148.0080014399	n/a	n/a	concentrate	n/a	n/a	D220	n/a	20
149.1639999977	n/a	n/a	concentrate	n/a	n/a	D226	n/a	21
150.1799973032	n/a	n/a	relax	n/a	n/a	DI88	n/a	22
151.3479953936	n/a	n/a	relax	n/a	n/a	DI83	n/a	23
152.3199977658	n/a	n/a	relax	n/a	n/a	D103	n/a	24
153.2680010728	n/a	n/a	relax	n/a	n/a	DI88	n/a	25
154.4359991632	n/a	n/a	relax	n/a	n/a	DI95	n/a	26
155.4320006005	n/a	n/a	relax	n/a	n/a	DI94	n/a	27
156.5920023552	n/a	n/a	relax	n/a	n/a	DI99	n/a	28
157.5439988009	n/a	n/a	relax	n/a	n/a	DI89	n/a	29
158.6080042950	n/a	n/a	relax	n/a	n/a	DI89	n/a	30
159.7679959915	n/a	n/a	relax	n/a	n/a	DI92	n/a	31
160.7119961015	n/a	n/a	relax	n/a	n/a	DI92	n/a	32
161.8599983237	n/a	n/a	relax	n/a	n/a	DI98	n/a	33
162.7879957042	n/a	n/a	relax	n/a	n/a	DI91	n/a	34
163.9560038528	n/a	n/a	relax	n/a	n/a	DI95	n/a	35
164.2599953643	n/a	n/a	relax	n/a	n/a	D255	n/a	36
164.8919975690	n/a	n/a	relax	n/a	n/a	DI88	n/a	37
166.1080038480	n/a	n/a	getready	n/a	n/a	D160	n/a	1
167.0559970967	n/a	n/a	getready	n/a	n/a	D161	n/a	2
168.2159988514	n/a	n/a	getready	n/a	n/a	D154	n/a	3
169.2120002887	n/a	n/a	getready	n/a	n/a	D150	n/a	4
170.1600035957	n/a	n/a	getready	n/a	n/a	D159	n/a	5
171.3280016861	n/a	n/a	getready	n/a	n/a	D163	n/a	6
172.3279962621	n/a	n/a	concentrate	n/a	n/a	D226	n/a	7
173.4840048782	n/a	n/a	concentrate	n/a	n/a	D222	n/a	8
174.5280044458	n/a	n/a	concentrate	n/a	n/a	D219	n/a	9
175.4639981619	n/a	n/a	concentrate	n/a	n/a	D218	n/a	10
176.5400031886	n/a	n/a	concentrate	n/a	n/a	D221	n/a	11
177.5879958949	n/a	n/a	concentrate	n/a	n/a	D217	n/a	12
178.6319954625	n/a	n/a	concentrate	n/a	n/a	D214	n/a	13
179.7120036862	n/a	n/a	concentrate	n/a	n/a	D226	n/a	14
180.6680033288	n/a	n/a	concentrate	n/a	n/a	D227	n/a	15
181.8279950253	n/a	n/a	concentrate	n/a	n/a	D221	n/a	16
182.7680019966	n/a	n/a	concentrate	n/a	n/a	D230	n/a	17
183.9160042188	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
185.0639963827	n/a	n/a	concentrate	n/a	n/a	D236	n/a	19
186.0079964927	n/a	n/a	concentrate	n/a	n/a	D213	n/a	20
187.1639950505	n/a	n/a	concentrate	n/a	n/a	D224	n/a	21
188.1479969553	n/a	n/a	relax	n/a	n/a	DI86	n/a	22
189.0919970653	n/a	n/a	relax	n/a	n/a	DI99	n/a	23
190.2479956231	n/a	n/a	relax	n/a	n/a	DI94	n/a	24
191.4040042392	n/a	n/a	relax	n/a	n/a	DI91	n/a	25
192.3440011523	n/a	n/a	relax	n/a	n/a	DI92	n/a	26
193.3479989252	n/a	n/a	relax	n/a	n/a	DI87	n/a	27
194.5159970156	n/a	n/a	relax	n/a	n/a	D102	n/a	28
195.4560039870	n/a	n/a	relax	n/a	n/a	DI97	n/a	29
196.6199988804	n/a	n/a	relax	n/a	n/a	DI94	n/a	30
197.5879980556	n/a	n/a	relax	n/a	n/a	DI97	n/a	31
198.6640030823	n/a	n/a	relax	n/a	n/a	DI91	n/a	32
199.8119952462	n/a	n/a	relax	n/a	n/a	DI90	n/a	33
200.7559953562	n/a	n/a	relax	n/a	n/a	DI98	n/a	34
201.9080007753	n/a	n/a	relax	n/a	n/a	DI94	n/a	35
202.8520008854	n/a	n/a	relax	n/a	n/a	DI84	n/a	36
203.2800009779	n/a	n/a	relax	n/a	n/a	D255	n/a	37
204.0159957788	n/a	n/a	relax	n/a	n/a	DI90	n/a	38
205.0200036100	n/a	n/a	getready	n/a	n/a	D165	n/a	1
205.9600005231	n/a	n/a	getready	n/a	n/a	D154	n/a	2
207.1119958839	n/a	n/a	getready	n/a	n/a	D164	n/a	3
208.1160037152	n/a	n/a	getready	n/a	n/a	D148	n/a	4
209.2679990760	n/a	n/a	getready	n/a	n/a	D153	n/a	5
210.2160023830	n/a	n/a	getready	n/a	n/a	D160	n/a	6
211.2159969590	n/a	n/a	concentrate	n/a	n/a	D218	n/a	7
212.3719955168	n/a	n/a	concentrate	n/a	n/a	D226	n/a	8
213.5199977390	n/a	n/a	concentrate	n/a	n/a	D229	n/a	9
214.4600047103	n/a	n/a	concentrate	n/a	n/a	D220	n/a	10
215.6199964068	n/a	n/a	concentrate	n/a	n/a	D209	n/a	11
216.5840024433	n/a	n/a	concentrate	n/a	n/a	D222	n/a	12
217.6400015435	n/a	n/a	concentrate	n/a	n/a	D219	n/a	13
218.8120028309	n/a	n/a	concentrate	n/a	n/a	D222	n/a	14
219.6400007538	n/a	n/a	concentrate	n/a	n/a	D226	n/a	15
220.6919966570	n/a	n/a	concentrate	n/a	n/a	D224	n/a	16
221.8399988792	n/a	n/a	concentrate	n/a	n/a	D219	n/a	17
222.8839984468	n/a	n/a	concentrate	n/a	n/a	D226	n/a	18
224.0399970046	n/a	n/a	concentrate	n/a	n/a	D231	n/a	19
224.9719975821	n/a	n/a	concentrate	n/a	n/a	D224	n/a	20
226.1360025338	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
227.1440035037	n/a	n/a	relax	n/a	n/a	DI99	n/a	22
228.0840004168	n/a	n/a	relax	n/a	n/a	DI82	n/a	23
229.3399984322	n/a	n/a	relax	n/a	n/a	DI87	n/a	24
230.2839985422	n/a	n/a	relax	n/a	n/a	D110	n/a	25
231.3399976424	n/a	n/a	relax	n/a	n/a	D100	n/a	26
232.3239995471	n/a	n/a	relax	n/a	n/a	D110	n/a	27
233.4919976375	n/a	n/a	relax	n/a	n/a	DI93	n/a	28
234.4280014119	n/a	n/a	relax	n/a	n/a	DI89	n/a	29
235.5839999697	n/a	n/a	relax	n/a	n/a	DI99	n/a	30
236.5399996123	n/a	n/a	relax	n/a	n/a	DI94	n/a	31
237.6160046390	n/a	n/a	relax	n/a	n/a	DI98	n/a	32
238.6639973453	n/a	n/a	relax	n/a	n/a	DI92	n/a	33
239.8400018296	n/a	n/a	relax	n/a	n/a	DI85	n/a	34
240.3599949858	n/a	n/a	relax	n/a	n/a	D255	n/a	35
240.8840013973	n/a	n/a	relax	n/a	n/a	DI92	n/a	36
241.8719964406	n/a	n/a	getready	n/a	n/a	D150	n/a	1
242.8199997476	n/a	n/a	getready	n/a	n/a	D156	n/a	2
243.9680019698	n/a	n/a	getready	n/a	n/a	D165	n/a	3
244.9439974806	n/a	n/a	getready	n/a	n/a	D163	n/a	4
246.0960028998	n/a	n/a	getready	n/a	n/a	D167	n/a	5
247.2479982606	n/a	n/a	getready	n/a	n/a	D148	n/a	6
248.2559992305	n/a	n/a	concentrate	n/a	n/a	D220	n/a	7
249.2040025375	n/a	n/a	concentrate	n/a	n/a	D219	n/a	8
250.3559978983	n/a	n/a	concentrate	n/a	n/a	D229	n/a	9
251.2960048697	n/a	n/a	concentrate	n/a	n/a	D228	n/a	10
252.4679960988	n/a	n/a	concentrate	n/a	n/a	D226	n/a	11
253.4119962088	n/a	n/a	concentrate	n/a	n/a	D222	n/a	12
254.5680048249	n/a	n/a	concentrate	n/a	n/a	D220	n/a	13
255.5360040001	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
256.6079957715	n/a	n/a	concentrate	n/a	n/a	D225	n/a	15
257.6559985361	n/a	n/a	concentrate	n/a	n/a	D218	n/a	16
258.7280003659	n/a	n/a	concentrate	n/a	n/a	D221	n/a	17
259.8880021206	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
260.8239958367	n/a	n/a	concentrate	n/a	n/a	D226	n/a	19
261.9800044528	n/a	n/a	concentrate	n/a	n/a	D221	n/a	20
262.9360040954	n/a	n/a	concentrate	n/a	n/a	D223	n/a	21
263.9400018684	n/a	n/a	relax	n/a	n/a	DI89	n/a	22
265.1039967618	n/a	n/a	relax	n/a	n/a	D100	n/a	23
266.0520000688	n/a	n/a	relax	n/a	n/a	DI92	n/a	24
267.2199981592	n/a	n/a	relax	n/a	n/a	DI93	n/a	25
268.1560019336	n/a	n/a	relax	n/a	n/a	DI99	n/a	26
269.3680050156	n/a	n/a	relax	n/a	n/a	DI97	n/a	27
270.3039987317	n/a	n/a	relax	n/a	n/a	DI90	n/a	28
271.4599972895	n/a	n/a	relax	n/a	n/a	DI98	n/a	29
272.3919978670	n/a	n/a	relax	n/a	n/a	DI90	n/a	30
273.5560028187	n/a	n/a	relax	n/a	n/a	D100	n/a	31
274.5000029287	n/a	n/a	relax	n/a	n/a	DI96	n/a	32
275.0199960849	n/a	n/a	relax	n/a	n/a	D255	n/a	33
275.6639978222	n/a	n/a	relax	n/a	n/a	DI90	n/a	34
276.6640024564	n/a	n/a	getready	n/a	n/a	D165	n/a	1
277.6239952377	n/a	n/a	getready	n/a	n/a	D152	n/a	2
278.6920039288	n/a	n/a	getready	n/a	n/a	D152	n/a	3
279.8799978874	n/a	n/a	getready	n/a	n/a	D164	n/a	4
280.8239979974	n/a	n/a	getready	n/a	n/a	D161	n/a	5
281.8880034915	n/a	n/a	getready	n/a	n/a	D150	n/a	6
282.8879980675	n/a	n/a	concentrate	n/a	n/a	D224	n/a	7
284.0479998223	n/a	n/a	concentrate	n/a	n/a	D218	n/a	8
284.9879967353	n/a	n/a	concentrate	n/a	n/a	D226	n/a	9
286.1640012196	n/a	n/a	concentrate	n/a	n/a	D224	n/a	10
287.1120045266	n/a	n/a	concentrate	n/a	n/a	D226	n/a	11
288.2839957557	n/a	n/a	concentrate	n/a	n/a	D217	n/a	12
289.3400049142	n/a	n/a	concentrate	n/a	n/a	D228	n/a	13
290.2759986303	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
291.4319971881	n/a	n/a	concentrate	n/a	n/a	D219	n/a	15
292.3600046269	n/a	n/a	concentrate	n/a	n/a	D225	n/a	16
293.5160031847	n/a	n/a	concentrate	n/a	n/a	D219	n/a	17
294.5759954236	n/a	n/a	concentrate	n/a	n/a	D224	n/a	18
295.5160023949	n/a	n/a	concentrate	n/a	n/a	D223	n/a	19
296.5559987656	n/a	n/a	concentrate	n/a	n/a	D219	n/a	20
297.6080047271	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
298.7000024251	n/a	n/a	relax	n/a	n/a	DI93	n/a	22
299.8519977859	n/a	n/a	relax	n/a	n/a	D101	n/a	23
300.7839983634	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
301.9399969212	n/a	n/a	relax	n/a	n/a	DI94	n/a	25
303.0920023403	n/a	n/a	relax	n/a	n/a	DI92	n/a	26
304.0799973837	n/a	n/a	relax	n/a	n/a	D100	n/a	27
305.0119979612	n/a	n/a	relax	n/a	n/a	DI96	n/a	28
306.1679965190	n/a	n/a	relax	n/a	n/a	DI93	n/a	29
307.1080034903	n/a	n/a	relax	n/a	n/a	DI97	n/a	30
308.2640020481	n/a	n/a	relax	n/a	n/a	DI89	n/a	31
309.2159984938	n/a	n/a	relax	n/a	n/a	DI95	n/a	32
309.9880019507	n/a	n/a	relax	n/a	n/a	D255	n/a	33
310.3879997811	n/a	n/a	relax	n/a	n/a	DI97	n/a	34
311.3799980215	n/a	n/a	getready	n/a	n/a	D153	n/a	1
312.5320034406	n/a	n/a	getready	n/a	n/a	D159	n/a	2
313.4839998863	n/a	n/a	getready	n/a	n/a	D156	n/a	3
314.6840034357	n/a	n/a	getready	n/a	n/a	D149	n/a	4
315.6400030783	n/a	n/a	getready	n/a	n/a	D150	n/a	5
316.5960027210	n/a	n/a	getready	n/a	n/a	D157	n/a	6
317.7040031484	n/a	n/a	concentrate	n/a	n/a	D219	n/a	7
318.8480021737	n/a	n/a	concentrate	n/a	n/a	D220	n/a	8
319.9119976095	n/a	n/a	concentrate	n/a	n/a	D213	n/a	9
320.8480013839	n/a	n/a	concentrate	n/a	n/a	D221	n/a	10
321.9960036061	n/a	n/a	concentrate	n/a	n/a	D227	n/a	11
322.9400037161	n/a	n/a	concentrate	n/a	n/a	D227	n/a	12
324.0960022739	n/a	n/a	concentrate	n/a	n/a	D217	n/a	13
325.0439955226	n/a	n/a	concentrate	n/a	n/a	D216	n/a	14
326.1960009418	n/a	n/a	concentrate	n/a	n/a	D218	n/a	15
327.1400010518	n/a	n/a	concentrate	n/a	n/a	D223	n/a	16
328.3079991422	n/a	n/a	concentrate	n/a	n/a	D217	n/a	17
329.2399997196	n/a	n/a	concentrate	n/a	n/a	D217	n/a	18
330.4000014744	n/a	n/a	concentrate	n/a	n/a	D225	n/a	19
331.3519979200	n/a	n/a	concentrate	n/a	n/a	D232	n/a	20
332.5199960104	n/a	n/a	concentrate	n/a	n/a	D233	n/a	21
333.5159974477	n/a	n/a	relax	n/a	n/a	DI91	n/a	22
334.5800029418	n/a	n/a	relax	n/a	n/a	DI98	n/a	23
335.6319988451	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
336.6840048066	n/a	n/a	relax	n/a	n/a	DI95	n/a	25
337.7280043743	n/a	n/a	relax	n/a	n/a	D101	n/a	26
338.7399984828	n/a	n/a	relax	n/a	n/a	DI90	n/a	27
339.9000002376	n/a	n/a	relax	n/a	n/a	DI84	n/a	28
340.8440003476	n/a	n/a	relax	n/a	n/a	DI90	n/a	29
341.9999989054	n/a	n/a	relax	n/a	n/a	DI85	n/a	30
342.9399958185	n/a	n/a	relax	n/a	n/a	DI86	n/a	31
344.1040007702	n/a	n/a	relax	n/a	n/a	DI81	n/a	32
345.1559966735	n/a	n/a	relax	n/a	n/a	DI94	n/a	33
345.9399996630	n/a	n/a	relax	n/a	n/a	D255	n/a	34
346.0960036448	n/a	n/a	relax	n/a	n/a	D101	n/a	35
347.3319957337	n/a	n/a	getready	n/a	n/a	D160	n/a	1
348.2720027051	n/a	n/a	getready	n/a	n/a	D154	n/a	2
349.4280012629	n/a	n/a	getready	n/a	n/a	D161	n/a	3
350.4399953715	n/a	n/a	getready	n/a	n/a	D156	n/a	4
351.3800023428	n/a	n/a	getready	n/a	n/a	D160	n/a	5
352.5439972363	n/a	n/a	getready	n/a	n/a	D155	n/a	6
353.5479950092	n/a	n/a	concentrate	n/a	n/a	D230	n/a	7
354.6079973063	n/a	n/a	concentrate	n/a	n/a	D220	n/a	8
355.6480037353	n/a	n/a	concentrate	n/a	n/a	D216	n/a	9
356.6999996386	n/a	n/a	concentrate	n/a	n/a	D222	n/a	10
357.8720009259	n/a	n/a	concentrate	n/a	n/a	D214	n/a	11
358.7119983814	n/a	n/a	concentrate	n/a	n/a	D226	n/a	12
359.8600006036	n/a	n/a	concentrate	n/a	n/a	D217	n/a	13
361.0159991614	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
361.9559960744	n/a	n/a	concentrate	n/a	n/a	D222	n/a	15
363.1240042231	n/a	n/a	concentrate	n/a	n/a	D221	n/a	16
364.0599979392	n/a	n/a	concentrate	n/a	n/a	D230	n/a	17
365.2199996940	n/a	n/a	concentrate	n/a	n/a	D232	n/a	18
366.1639998040	n/a	n/a	concentrate	n/a	n/a	D211	n/a	19
367.3240015588	n/a	n/a	concentrate	n/a	n/a	D227	n/a	20
368.2680016688	n/a	n/a	concentrate	n/a	n/a	D226	n/a	21
369.2719994417	n/a	n/a	relax	n/a	n/a	DI94	n/a	22
370.4560002617	n/a	n/a	relax	n/a	n/a	DI97	n/a	23
371.4040035686	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
372.5559989295	n/a	n/a	relax	n/a	n/a	D105	n/a	25
373.4999990395	n/a	n/a	relax	n/a	n/a	DI91	n/a	26
374.5399954102	n/a	n/a	relax	n/a	n/a	DI95	n/a	27
375.6999971650	n/a	n/a	relax	n/a	n/a	DI93	n/a	28
376.6640032015	n/a	n/a	relax	n/a	n/a	DI92	n/a	29
377.7200023017	n/a	n/a	relax	n/a	n/a	DI94	n/a	30
378.8800040565	n/a	n/a	relax	n/a	n/a	DI98	n/a	31
379.8159977726	n/a	n/a	relax	n/a	n/a	DI90	n/a	32
380.4319972477	n/a	n/a	relax	n/a	n/a	D255	n/a	33
380.9680031917	n/a	n/a	relax	n/a	n/a	DI93	n/a	34
381.9720009646	n/a	n/a	getready	n/a	n/a	D157	n/a	1
383.1440022520	n/a	n/a	getready	n/a	n/a	D162	n/a	2
384.0880023620	n/a	n/a	getready	n/a	n/a	D161	n/a	3
385.0999964706	n/a	n/a	getready	n/a	n/a	D160	n/a	4
386.2559950284	n/a	n/a	getready	n/a	n/a	D161	n/a	5
387.1919988028	n/a	n/a	getready	n/a	n/a	D148	n/a	6
388.4119982204	n/a	n/a	concentrate	n/a	n/a	D223	n/a	7
389.3679978631	n/a	n/a	concentrate	n/a	n/a	D220	n/a	8
390.5359959534	n/a	n/a	concentrate	n/a	n/a	D222	n/a	9
391.3880029998	n/a	n/a	concentrate	n/a	n/a	D216	n/a	10
392.5399983606	n/a	n/a	concentrate	n/a	n/a	D224	n/a	11
393.6079969934	n/a	n/a	concentrate	n/a	n/a	D220	n/a	12
394.5679998330	n/a	n/a	concentrate	n/a	n/a	D216	n/a	13
395.6239989332	n/a	n/a	concentrate	n/a	n/a	D227	n/a	14
396.6880044273	n/a	n/a	concentrate	n/a	n/a	D222	n/a	15
397.8440029851	n/a	n/a	concentrate	n/a	n/a	D230	n/a	16
398.7880030951	n/a	n/a	concentrate	n/a	n/a	D213	n/a	17
399.9399984560	n/a	n/a	concentrate	n/a	n/a	D220	n/a	18
400.8959980986	n/a	n/a	concentrate	n/a	n/a	D221	n/a	19
401.9519971988	n/a	n/a	concentrate	n/a	n/a	D213	n/a	20
403.0959962240	n/a	n/a	concentrate	n/a	n/a	D220	n/a	21
404.0960008583	n/a	n/a	relax	n/a	n/a	DI89	n/a	22
405.2560026131	n/a	n/a	relax	n/a	n/a	DI97	n/a	23
406.1919963292	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
407.3519980839	n/a	n/a	relax	n/a	n/a	D107	n/a	25
408.3040045879	n/a	n/a	relax	n/a	n/a	DI86	n/a	26
409.3279982290	n/a	n/a	relax	n/a	n/a	DI95	n/a	27
410.3760009936	n/a	n/a	relax	n/a	n/a	D100	n/a	28
411.5480022810	n/a	n/a	relax	n/a	n/a	DI85	n/a	29
412.6080045781	n/a	n/a	relax	n/a	n/a	DI93	n/a	30
413.5760037533	n/a	n/a	relax	n/a	n/a	D100	n/a	31
414.6399991891	n/a	n/a	relax	n/a	n/a	DI93	n/a	32
415.4079994491	n/a	n/a	relax	n/a	n/a	D255	n/a	33
415.6599996916	n/a	n/a	relax	n/a	n/a	DI88	n/a	34
416.8639963797	n/a	n/a	getready	n/a	n/a	D170	n/a	1
417.8199960223	n/a	n/a	getready	n/a	n/a	D161	n/a	2
418.9720014415	n/a	n/a	getready	n/a	n/a	D167	n/a	3
419.9879987470	n/a	n/a	getready	n/a	n/a	D157	n/a	4
