onset	duration	sample	trial_type	response_time	stim_file	value	HED	second_after_ready
72.9400018535	n/a	n/a	wait	n/a	n/a	DI16	n/a	-5
74.0880040756	n/a	n/a	wait	n/a	n/a	DI33	n/a	-4
75.0479968569	n/a	n/a	wait	n/a	n/a	DI30	n/a	-3
76.0000033609	n/a	n/a	wait	n/a	n/a	DI32	n/a	-2
77.1639982543	n/a	n/a	wait	n/a	n/a	DI21	n/a	-1
78.1199978969	n/a	n/a	wait	n/a	n/a	DI21	n/a	0
79.1800001941	n/a	n/a	wait	n/a	n/a	DI23	n/a	1
80.3319955549	n/a	n/a	wait	n/a	n/a	DI32	n/a	2
81.2720025263	n/a	n/a	wait	n/a	n/a	DI29	n/a	3
82.4200047485	n/a	n/a	wait	n/a	n/a	DI30	n/a	4
83.5720001093	n/a	n/a	wait	n/a	n/a	DI30	n/a	5
84.5119970224	n/a	n/a	wait	n/a	n/a	DI20	n/a	6
85.6719987772	n/a	n/a	wait	n/a	n/a	DI20	n/a	7
86.6200020841	n/a	n/a	wait	n/a	n/a	DI32	n/a	8
87.7760006419	n/a	n/a	wait	n/a	n/a	DI29	n/a	9
88.7320002846	n/a	n/a	wait	n/a	n/a	DI30	n/a	10
89.8920020393	n/a	n/a	wait	n/a	n/a	DI24	n/a	11
90.8319989524	n/a	n/a	wait	n/a	n/a	DI28	n/a	12
91.9920007071	n/a	n/a	wait	n/a	n/a	DI40	n/a	13
92.9319976202	n/a	n/a	wait	n/a	n/a	DI32	n/a	14
94.0919993750	n/a	n/a	wait	n/a	n/a	DI29	n/a	15
95.0239999524	n/a	n/a	wait	n/a	n/a	DI20	n/a	16
96.1799985102	n/a	n/a	wait	n/a	n/a	DI28	n/a	17
97.1320050142	n/a	n/a	wait	n/a	n/a	DI23	n/a	18
98.2079999826	n/a	n/a	wait	n/a	n/a	DI23	n/a	19
99.2320036820	n/a	n/a	relax	n/a	n/a	DI94	n/a	20
100.3880022398	n/a	n/a	relax	n/a	n/a	DI91	n/a	21
101.2960037521	n/a	n/a	relax	n/a	n/a	DI88	n/a	22
102.3599991879	n/a	n/a	relax	n/a	n/a	DI91	n/a	23
103.4159982882	n/a	n/a	relax	n/a	n/a	DI92	n/a	24
104.5680037073	n/a	n/a	relax	n/a	n/a	DI90	n/a	25
105.5120038173	n/a	n/a	relax	n/a	n/a	DI93	n/a	26
106.5560033849	n/a	n/a	relax	n/a	n/a	D255	n/a	27
106.7200037024	n/a	n/a	relax	n/a	n/a	DI92	n/a	28
107.7400042049	n/a	n/a	getready	n/a	n/a	D147	n/a	1
108.6759979210	n/a	n/a	getready	n/a	n/a	D158	n/a	2
109.8319964788	n/a	n/a	getready	n/a	n/a	D159	n/a	3
110.7999956540	n/a	n/a	getready	n/a	n/a	D150	n/a	4
111.8560048125	n/a	n/a	getready	n/a	n/a	D148	n/a	5
113.0039969764	n/a	n/a	getready	n/a	n/a	D155	n/a	6
113.9959952167	n/a	n/a	concentrate	n/a	n/a	D223	n/a	7
115.1480006359	n/a	n/a	concentrate	n/a	n/a	D214	n/a	8
116.0920007459	n/a	n/a	concentrate	n/a	n/a	D224	n/a	9
117.1559961817	n/a	n/a	concentrate	n/a	n/a	D221	n/a	10
118.2159984789	n/a	n/a	concentrate	n/a	n/a	D209	n/a	11
119.3800034306	n/a	n/a	concentrate	n/a	n/a	D224	n/a	12
120.4399956695	n/a	n/a	concentrate	n/a	n/a	D217	n/a	13
121.3839957795	n/a	n/a	concentrate	n/a	n/a	D226	n/a	14
122.4400049380	n/a	n/a	concentrate	n/a	n/a	D231	n/a	15
123.6080030284	n/a	n/a	concentrate	n/a	n/a	D220	n/a	16
124.5559962771	n/a	n/a	concentrate	n/a	n/a	D222	n/a	17
125.7120048932	n/a	n/a	concentrate	n/a	n/a	D214	n/a	18
126.6479986093	n/a	n/a	concentrate	n/a	n/a	D220	n/a	19
127.8039971671	n/a	n/a	concentrate	n/a	n/a	D218	n/a	20
128.7719963423	n/a	n/a	concentrate	n/a	n/a	D219	n/a	21
129.8159959099	n/a	n/a	relax	n/a	n/a	DI95	n/a	22
130.8759982071	n/a	n/a	relax	n/a	n/a	DI90	n/a	23
131.8280047110	n/a	n/a	relax	n/a	n/a	DI81	n/a	24
132.8879969499	n/a	n/a	relax	n/a	n/a	DI88	n/a	25
134.0359991721	n/a	n/a	relax	n/a	n/a	DI85	n/a	26
135.0080015442	n/a	n/a	relax	n/a	n/a	DI79	n/a	27
136.1599969051	n/a	n/a	relax	n/a	n/a	DI87	n/a	28
137.1000038764	n/a	n/a	relax	n/a	n/a	DI92	n/a	29
138.1800020418	n/a	n/a	relax	n/a	n/a	DI93	n/a	30
139.2240016094	n/a	n/a	relax	n/a	n/a	DI99	n/a	31
140.3720038316	n/a	n/a	relax	n/a	n/a	DI88	n/a	32
140.4480042241	n/a	n/a	relax	n/a	n/a	D255	n/a	33
141.3120007447	n/a	n/a	relax	n/a	n/a	DI93	n/a	34
142.4960015646	n/a	n/a	getready	n/a	n/a	D158	n/a	1
143.4319952807	n/a	n/a	getready	n/a	n/a	D154	n/a	2
144.5880038968	n/a	n/a	getready	n/a	n/a	D155	n/a	3
145.5999980054	n/a	n/a	getready	n/a	n/a	D150	n/a	4
146.6480007700	n/a	n/a	getready	n/a	n/a	D155	n/a	5
147.8200020573	n/a	n/a	getready	n/a	n/a	D144	n/a	6
148.8280030272	n/a	n/a	concentrate	n/a	n/a	D225	n/a	7
149.8720025948	n/a	n/a	concentrate	n/a	n/a	D227	n/a	8
150.8079963109	n/a	n/a	concentrate	n/a	n/a	D223	n/a	9
151.9679980657	n/a	n/a	concentrate	n/a	n/a	D216	n/a	10
152.9119981757	n/a	n/a	concentrate	n/a	n/a	D218	n/a	11
154.0679967335	n/a	n/a	concentrate	n/a	n/a	D214	n/a	12
155.1159994981	n/a	n/a	concentrate	n/a	n/a	D222	n/a	13
156.0679959438	n/a	n/a	concentrate	n/a	n/a	D227	n/a	14
157.1320014379	n/a	n/a	concentrate	n/a	n/a	D219	n/a	15
158.2119996033	n/a	n/a	concentrate	n/a	n/a	D222	n/a	16
159.3519954315	n/a	n/a	concentrate	n/a	n/a	D210	n/a	17
160.2920024029	n/a	n/a	concentrate	n/a	n/a	D217	n/a	18
161.4520041577	n/a	n/a	concentrate	n/a	n/a	D219	n/a	19
162.3999974064	n/a	n/a	concentrate	n/a	n/a	D210	n/a	20
163.5559959642	n/a	n/a	concentrate	n/a	n/a	D224	n/a	21
164.6480037204	n/a	n/a	relax	n/a	n/a	DI87	n/a	22
165.5839974365	n/a	n/a	relax	n/a	n/a	DI96	n/a	23
166.7559987239	n/a	n/a	relax	n/a	n/a	DI88	n/a	24
167.6999988339	n/a	n/a	relax	n/a	n/a	DI90	n/a	25
168.8600005887	n/a	n/a	relax	n/a	n/a	DI87	n/a	26
169.8519988290	n/a	n/a	relax	n/a	n/a	DI93	n/a	27
171.0079973868	n/a	n/a	relax	n/a	n/a	DI92	n/a	28
171.9440011612	n/a	n/a	relax	n/a	n/a	DI91	n/a	29
173.0999997190	n/a	n/a	relax	n/a	n/a	DI95	n/a	30
174.0399966321	n/a	n/a	relax	n/a	n/a	DI83	n/a	31
175.0680035285	n/a	n/a	relax	n/a	n/a	D255	n/a	32
175.2479965172	n/a	n/a	relax	n/a	n/a	DI90	n/a	33
176.1480016938	n/a	n/a	getready	n/a	n/a	D154	n/a	1
177.1960044584	n/a	n/a	getready	n/a	n/a	D152	n/a	2
178.2520035586	n/a	n/a	getready	n/a	n/a	D156	n/a	3
179.2399986020	n/a	n/a	getready	n/a	n/a	D155	n/a	4
180.4000003568	n/a	n/a	getready	n/a	n/a	D164	n/a	5
181.4480031214	n/a	n/a	getready	n/a	n/a	D159	n/a	6
182.4599972299	n/a	n/a	concentrate	n/a	n/a	D212	n/a	7
183.6199989847	n/a	n/a	concentrate	n/a	n/a	D221	n/a	8
184.5639990947	n/a	n/a	concentrate	n/a	n/a	D213	n/a	9
185.7240008495	n/a	n/a	concentrate	n/a	n/a	D214	n/a	10
186.6759972951	n/a	n/a	concentrate	n/a	n/a	D215	n/a	11
187.8400022469	n/a	n/a	concentrate	n/a	n/a	D220	n/a	12
188.8880050114	n/a	n/a	concentrate	n/a	n/a	D210	n/a	13
189.8239987276	n/a	n/a	concentrate	n/a	n/a	D215	n/a	14
190.9720009497	n/a	n/a	concentrate	n/a	n/a	D221	n/a	15
191.9119978628	n/a	n/a	concentrate	n/a	n/a	D232	n/a	16
193.0679964206	n/a	n/a	concentrate	n/a	n/a	D214	n/a	17
194.1119959882	n/a	n/a	concentrate	n/a	n/a	D216	n/a	18
195.0479997627	n/a	n/a	concentrate	n/a	n/a	D230	n/a	19
196.1960019848	n/a	n/a	concentrate	n/a	n/a	D212	n/a	20
197.1359988979	n/a	n/a	concentrate	n/a	n/a	D219	n/a	21
198.2360029898	n/a	n/a	relax	n/a	n/a	DI94	n/a	22
199.3839951537	n/a	n/a	relax	n/a	n/a	DI82	n/a	23
200.3319984607	n/a	n/a	relax	n/a	n/a	DI81	n/a	24
201.4960034124	n/a	n/a	relax	n/a	n/a	D100	n/a	25
202.4400035224	n/a	n/a	relax	n/a	n/a	DI94	n/a	26
203.6639960787	n/a	n/a	relax	n/a	n/a	DI88	n/a	27
204.5920035175	n/a	n/a	relax	n/a	n/a	DI89	n/a	28
205.7519952140	n/a	n/a	relax	n/a	n/a	DI90	n/a	29
206.6839957914	n/a	n/a	relax	n/a	n/a	DI92	n/a	30
207.8400044075	n/a	n/a	relax	n/a	n/a	DI91	n/a	31
208.8879971138	n/a	n/a	relax	n/a	n/a	DI90	n/a	32
209.8240008882	n/a	n/a	relax	n/a	n/a	DI88	n/a	33
210.8919995210	n/a	n/a	relax	n/a	n/a	D255	n/a	34
210.9720031104	n/a	n/a	relax	n/a	n/a	DI83	n/a	35
211.9800040803	n/a	n/a	getready	n/a	n/a	D154	n/a	1
213.1439989737	n/a	n/a	getready	n/a	n/a	D155	n/a	2
214.0839958868	n/a	n/a	getready	n/a	n/a	D174	n/a	3
215.1120027832	n/a	n/a	getready	n/a	n/a	D163	n/a	4
216.1759982190	n/a	n/a	getready	n/a	n/a	D166	n/a	5
217.2160046480	n/a	n/a	getready	n/a	n/a	D160	n/a	6
218.3119954846	n/a	n/a	concentrate	n/a	n/a	D222	n/a	7
219.4640009037	n/a	n/a	concentrate	n/a	n/a	D231	n/a	8
220.4000046781	n/a	n/a	concentrate	n/a	n/a	D232	n/a	9
221.4440042458	n/a	n/a	concentrate	n/a	n/a	D227	n/a	10
222.5959996066	n/a	n/a	concentrate	n/a	n/a	D235	n/a	11
223.5280001841	n/a	n/a	concentrate	n/a	n/a	D222	n/a	12
224.6799955449	n/a	n/a	concentrate	n/a	n/a	D232	n/a	13
225.6200025163	n/a	n/a	concentrate	n/a	n/a	D233	n/a	14
226.6800048134	n/a	n/a	concentrate	n/a	n/a	D234	n/a	15
227.8399965099	n/a	n/a	concentrate	n/a	n/a	D232	n/a	16
228.7719970874	n/a	n/a	concentrate	n/a	n/a	D222	n/a	17
229.9279956452	n/a	n/a	concentrate	n/a	n/a	D218	n/a	18
230.8680026165	n/a	n/a	concentrate	n/a	n/a	D234	n/a	19
232.0400039039	n/a	n/a	concentrate	n/a	n/a	D228	n/a	20
232.9879971526	n/a	n/a	concentrate	n/a	n/a	D210	n/a	21
234.2239992998	n/a	n/a	relax	n/a	n/a	DI92	n/a	22
235.1840021393	n/a	n/a	relax	n/a	n/a	D101	n/a	23
236.1280022494	n/a	n/a	relax	n/a	n/a	DI95	n/a	24
237.2039972178	n/a	n/a	relax	n/a	n/a	DI97	n/a	25
238.2440036467	n/a	n/a	relax	n/a	n/a	DI97	n/a	26
239.3400045416	n/a	n/a	relax	n/a	n/a	DI96	n/a	27
240.4960030994	n/a	n/a	relax	n/a	n/a	DI99	n/a	28
241.4400032095	n/a	n/a	relax	n/a	n/a	DI95	n/a	29
242.5960017673	n/a	n/a	relax	n/a	n/a	D101	n/a	30
243.5359986804	n/a	n/a	relax	n/a	n/a	DI97	n/a	31
244.7079999677	n/a	n/a	relax	n/a	n/a	DI93	n/a	32
245.6560032747	n/a	n/a	relax	n/a	n/a	DI95	n/a	33
246.3840017400	n/a	n/a	relax	n/a	n/a	D255	n/a	34
246.7159955136	n/a	n/a	relax	n/a	n/a	DI90	n/a	35
247.7160001478	n/a	n/a	getready	n/a	n/a	D160	n/a	1
248.8719987056	n/a	n/a	getready	n/a	n/a	D154	n/a	2
249.8159988157	n/a	n/a	getready	n/a	n/a	D149	n/a	3
251.0119991682	n/a	n/a	getready	n/a	n/a	D156	n/a	4
251.9519960812	n/a	n/a	getready	n/a	n/a	D162	n/a	5
253.1119978360	n/a	n/a	getready	n/a	n/a	D159	n/a	6
254.1079992733	n/a	n/a	concentrate	n/a	n/a	D224	n/a	7
255.1720047674	n/a	n/a	concentrate	n/a	n/a	D216	n/a	8
256.2199974737	n/a	n/a	concentrate	n/a	n/a	D216	n/a	9
257.1759971163	n/a	n/a	concentrate	n/a	n/a	D220	n/a	10
258.4599973938	n/a	n/a	concentrate	n/a	n/a	D218	n/a	11
259.4000043652	n/a	n/a	concentrate	n/a	n/a	D229	n/a	12
260.3560040078	n/a	n/a	concentrate	n/a	n/a	D217	n/a	13
261.5079993687	n/a	n/a	concentrate	n/a	n/a	D220	n/a	14
262.6720043204	n/a	n/a	concentrate	n/a	n/a	D217	n/a	15
263.6120012335	n/a	n/a	concentrate	n/a	n/a	D224	n/a	16
264.7679997913	n/a	n/a	concentrate	n/a	n/a	D218	n/a	17
265.7040035657	n/a	n/a	concentrate	n/a	n/a	D219	n/a	18
266.8679984591	n/a	n/a	concentrate	n/a	n/a	D216	n/a	19
267.9200044206	n/a	n/a	concentrate	n/a	n/a	D218	n/a	20
268.8559981368	n/a	n/a	concentrate	n/a	n/a	D218	n/a	21
269.8479963771	n/a	n/a	relax	n/a	n/a	DI78	n/a	22
271.0079981319	n/a	n/a	relax	n/a	n/a	DI90	n/a	23
271.9519982419	n/a	n/a	relax	n/a	n/a	D100	n/a	24
273.1119999967	n/a	n/a	relax	n/a	n/a	DI96	n/a	25
274.0560001067	n/a	n/a	relax	n/a	n/a	DI95	n/a	26
275.1560041986	n/a	n/a	relax	n/a	n/a	DI89	n/a	27
276.1960005692	n/a	n/a	relax	n/a	n/a	DI84	n/a	28
277.2639992020	n/a	n/a	relax	n/a	n/a	DI80	n/a	29
278.4280041537	n/a	n/a	relax	n/a	n/a	DI96	n/a	30
279.3639978698	n/a	n/a	relax	n/a	n/a	DI87	n/a	31
280.5239996246	n/a	n/a	relax	n/a	n/a	DI93	n/a	32
281.4639965377	n/a	n/a	relax	n/a	n/a	DI92	n/a	33
282.0679964802	n/a	n/a	relax	n/a	n/a	D255	n/a	34
282.6839959553	n/a	n/a	relax	n/a	n/a	DI87	n/a	35
283.6919969252	n/a	n/a	getready	n/a	n/a	D143	n/a	1
284.6320038966	n/a	n/a	getready	n/a	n/a	D155	n/a	2
285.7959987900	n/a	n/a	getready	n/a	n/a	D161	n/a	3
286.8960028819	n/a	n/a	getready	n/a	n/a	D152	n/a	4
287.8319965980	n/a	n/a	getready	n/a	n/a	D155	n/a	5
288.9879951558	n/a	n/a	getready	n/a	n/a	D163	n/a	6
289.9719970605	n/a	n/a	concentrate	n/a	n/a	D231	n/a	7
290.9120040319	n/a	n/a	concentrate	n/a	n/a	D222	n/a	8
292.0839952610	n/a	n/a	concentrate	n/a	n/a	D242	n/a	9
293.1520039520	n/a	n/a	concentrate	n/a	n/a	D211	n/a	10
294.0960040621	n/a	n/a	concentrate	n/a	n/a	D220	n/a	11
295.1719990305	n/a	n/a	concentrate	n/a	n/a	D233	n/a	12
296.2480040572	n/a	n/a	concentrate	n/a	n/a	D229	n/a	13
297.3920030824	n/a	n/a	concentrate	n/a	n/a	D228	n/a	14
298.3399963311	n/a	n/a	concentrate	n/a	n/a	D230	n/a	15
299.4920017502	n/a	n/a	concentrate	n/a	n/a	D221	n/a	16
300.4360018603	n/a	n/a	concentrate	n/a	n/a	D230	n/a	17
301.5920004181	n/a	n/a	concentrate	n/a	n/a	D230	n/a	18
302.5280041925	n/a	n/a	concentrate	n/a	n/a	D216	n/a	19
303.6840027503	n/a	n/a	concentrate	n/a	n/a	D228	n/a	20
304.7319954566	n/a	n/a	concentrate	n/a	n/a	D228	n/a	21
305.7439996234	n/a	n/a	relax	n/a	n/a	DI95	n/a	22
306.8999981812	n/a	n/a	relax	n/a	n/a	DI92	n/a	23
307.8480014882	n/a	n/a	relax	n/a	n/a	DI96	n/a	24
309.0080032430	n/a	n/a	relax	n/a	n/a	DI97	n/a	25
309.9599996886	n/a	n/a	relax	n/a	n/a	D105	n/a	26
310.9600043229	n/a	n/a	relax	n/a	n/a	DI89	n/a	27
312.1199960194	n/a	n/a	relax	n/a	n/a	DI89	n/a	28
313.0559997938	n/a	n/a	relax	n/a	n/a	DI96	n/a	29
314.2200047455	n/a	n/a	relax	n/a	n/a	DI88	n/a	30
315.1679979942	n/a	n/a	relax	n/a	n/a	DI96	n/a	31
316.2280002913	n/a	n/a	relax	n/a	n/a	DI88	n/a	32
317.2679966620	n/a	n/a	relax	n/a	n/a	D101	n/a	33
318.3279989592	n/a	n/a	relax	n/a	n/a	DI89	n/a	34
318.6960013888	n/a	n/a	relax	n/a	n/a	D255	n/a	35
319.5160029761	n/a	n/a	relax	n/a	n/a	DI98	n/a	36
320.5200007490	n/a	n/a	getready	n/a	n/a	D155	n/a	1
321.4680040560	n/a	n/a	getready	n/a	n/a	D151	n/a	2
322.6199994168	n/a	n/a	getready	n/a	n/a	D169	n/a	3
323.7200035087	n/a	n/a	getready	n/a	n/a	D159	n/a	4
324.6679967574	n/a	n/a	getready	n/a	n/a	D164	n/a	5
325.7320022515	n/a	n/a	getready	n/a	n/a	D156	n/a	6
326.7400032214	n/a	n/a	concentrate	n/a	n/a	D226	n/a	7
327.8919985822	n/a	n/a	concentrate	n/a	n/a	D228	n/a	8
328.9359981499	n/a	n/a	concentrate	n/a	n/a	D229	n/a	9
330.0959999046	n/a	n/a	concentrate	n/a	n/a	D227	n/a	10
331.0239972851	n/a	n/a	concentrate	n/a	n/a	D222	n/a	11
332.1799958429	n/a	n/a	concentrate	n/a	n/a	D222	n/a	12
333.1359954855	n/a	n/a	concentrate	n/a	n/a	D222	n/a	13
334.2000009797	n/a	n/a	concentrate	n/a	n/a	D223	n/a	14
335.2440005473	n/a	n/a	concentrate	n/a	n/a	D224	n/a	15
336.2079965255	n/a	n/a	concentrate	n/a	n/a	D235	n/a	16
337.2639956257	n/a	n/a	concentrate	n/a	n/a	D241	n/a	17
338.4400001100	n/a	n/a	concentrate	n/a	n/a	D223	n/a	18
339.3799970231	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
340.5320024422	n/a	n/a	concentrate	n/a	n/a	D213	n/a	20
341.4760025523	n/a	n/a	concentrate	n/a	n/a	D226	n/a	21
342.6799992404	n/a	n/a	relax	n/a	n/a	DI87	n/a	22
343.7239988080	n/a	n/a	relax	n/a	n/a	DI96	n/a	23
344.6799984506	n/a	n/a	relax	n/a	n/a	DI82	n/a	24
345.7239980183	n/a	n/a	relax	n/a	n/a	DI98	n/a	25
346.8799965761	n/a	n/a	relax	n/a	n/a	DI88	n/a	26
347.8639984808	n/a	n/a	relax	n/a	n/a	DI87	n/a	27
349.0319965712	n/a	n/a	relax	n/a	n/a	DI98	n/a	28
349.9600040100	n/a	n/a	relax	n/a	n/a	D100	n/a	29
351.1160025678	n/a	n/a	relax	n/a	n/a	DI92	n/a	30
352.1720016680	n/a	n/a	relax	n/a	n/a	DI85	n/a	31
353.1359976462	n/a	n/a	relax	n/a	n/a	DI88	n/a	32
353.1800026379	n/a	n/a	relax	n/a	n/a	D255	n/a	33
354.1919967464	n/a	n/a	getready	n/a	n/a	D161	n/a	1
355.2639985762	n/a	n/a	getready	n/a	n/a	D164	n/a	2
356.4240003309	n/a	n/a	getready	n/a	n/a	D164	n/a	3
357.4399976364	n/a	n/a	getready	n/a	n/a	D162	n/a	4
358.3839977465	n/a	n/a	getready	n/a	n/a	D159	n/a	5
359.5439995012	n/a	n/a	getready	n/a	n/a	D152	n/a	6
360.5079954795	n/a	n/a	concentrate	n/a	n/a	D221	n/a	7
361.6720004312	n/a	n/a	concentrate	n/a	n/a	D220	n/a	8
362.6200037382	n/a	n/a	concentrate	n/a	n/a	D215	n/a	9
363.7679959021	n/a	n/a	concentrate	n/a	n/a	D220	n/a	10
364.7159992090	n/a	n/a	concentrate	n/a	n/a	D216	n/a	11
365.8800041608	n/a	n/a	concentrate	n/a	n/a	D221	n/a	12
366.8159978769	n/a	n/a	concentrate	n/a	n/a	D223	n/a	13
367.9680032960	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
368.9039970121	n/a	n/a	concentrate	n/a	n/a	D230	n/a	15
369.9479965798	n/a	n/a	concentrate	n/a	n/a	D232	n/a	16
371.1000019989	n/a	n/a	concentrate	n/a	n/a	D227	n/a	17
372.1639974347	n/a	n/a	concentrate	n/a	n/a	D222	n/a	18
373.1040044061	n/a	n/a	concentrate	n/a	n/a	D226	n/a	19
374.2519965700	n/a	n/a	concentrate	n/a	n/a	D231	n/a	20
375.2079962126	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
376.3240030340	n/a	n/a	relax	n/a	n/a	DI92	n/a	22
377.4879979274	n/a	n/a	relax	n/a	n/a	D107	n/a	23
378.4360012344	n/a	n/a	relax	n/a	n/a	DI94	n/a	24
379.5879965953	n/a	n/a	relax	n/a	n/a	DI89	n/a	25
380.5319967053	n/a	n/a	relax	n/a	n/a	DI97	n/a	26
381.5240050039	n/a	n/a	relax	n/a	n/a	DI89	n/a	27
382.6999994299	n/a	n/a	relax	n/a	n/a	D105	n/a	28
383.6360032043	n/a	n/a	relax	n/a	n/a	DI91	n/a	29
384.7999980978	n/a	n/a	relax	n/a	n/a	D109	n/a	30
385.7319986752	n/a	n/a	relax	n/a	n/a	D103	n/a	31
386.8920004300	n/a	n/a	relax	n/a	n/a	DI87	n/a	32
387.8240010074	n/a	n/a	relax	n/a	n/a	DI89	n/a	33
388.3640000901	n/a	n/a	relax	n/a	n/a	D255	n/a	34
388.9840027622	n/a	n/a	relax	n/a	n/a	DI87	n/a	35
389.9880005351	n/a	n/a	getready	n/a	n/a	D147	n/a	1
391.1519954286	n/a	n/a	getready	n/a	n/a	D163	n/a	2
392.0999987355	n/a	n/a	getready	n/a	n/a	D160	n/a	3
393.1120029024	n/a	n/a	getready	n/a	n/a	D170	n/a	4
394.1800015352	n/a	n/a	getready	n/a	n/a	D158	n/a	5
395.2439969710	n/a	n/a	getready	n/a	n/a	D160	n/a	6
396.2399984083	n/a	n/a	concentrate	n/a	n/a	D213	n/a	7
397.3040039024	n/a	n/a	concentrate	n/a	n/a	D229	n/a	8
398.4600024602	n/a	n/a	concentrate	n/a	n/a	D227	n/a	9
399.5119983635	n/a	n/a	concentrate	n/a	n/a	D223	n/a	10
400.6679969213	n/a	n/a	concentrate	n/a	n/a	D226	n/a	11
401.7279992185	n/a	n/a	concentrate	n/a	n/a	D227	n/a	12
402.6640029929	n/a	n/a	concentrate	n/a	n/a	D227	n/a	13
403.7239952317	n/a	n/a	concentrate	n/a	n/a	D224	n/a	14
404.6760017357	n/a	n/a	concentrate	n/a	n/a	D220	n/a	15
405.8519961617	n/a	n/a	concentrate	n/a	n/a	D233	n/a	16
406.7920031331	n/a	n/a	concentrate	n/a	n/a	D223	n/a	17
407.9480016909	n/a	n/a	concentrate	n/a	n/a	D223	n/a	18
409.0999970517	n/a	n/a	concentrate	n/a	n/a	D234	n/a	19
410.0520035557	n/a	n/a	concentrate	n/a	n/a	D222	n/a	20
410.9920004687	n/a	n/a	concentrate	n/a	n/a	D218	n/a	21
412.1760012887	n/a	n/a	relax	n/a	n/a	DI94	n/a	22
413.1159982017	n/a	n/a	relax	n/a	n/a	DI94	n/a	23
414.2680036209	n/a	n/a	relax	n/a	n/a	D104	n/a	24
415.2319995991	n/a	n/a	relax	n/a	n/a	DI86	n/a	25
416.2879986993	n/a	n/a	relax	n/a	n/a	DI94	n/a	26
417.5319971821	n/a	n/a	relax	n/a	n/a	DI92	n/a	27
418.4800004891	n/a	n/a	relax	n/a	n/a	DI92	n/a	28
419.5319963924	n/a	n/a	relax	n/a	n/a	D103	n/a	29
420.4799996994	n/a	n/a	relax	n/a	n/a	D104	n/a	30
421.6479977897	n/a	n/a	relax	n/a	n/a	DI95	n/a	31
422.4559998444	n/a	n/a	relax	n/a	n/a	D255	n/a	32
422.6200001619	n/a	n/a	relax	n/a	n/a	D107	n/a	33
423.7560028515	n/a	n/a	getready	n/a	n/a	D157	n/a	1
424.7039961002	n/a	n/a	getready	n/a	n/a	D162	n/a	2
425.8560015193	n/a	n/a	getready	n/a	n/a	D155	n/a	3
426.9559955529	n/a	n/a	getready	n/a	n/a	D158	n/a	4
427.8960025243	n/a	n/a	getready	n/a	n/a	D155	n/a	5
429.0599974177	n/a	n/a	getready	n/a	n/a	D160	n/a	6
430.0559988550	n/a	n/a	concentrate	n/a	n/a	D225	n/a	7
