onset	duration	sample	trial_type	response_time	stim_file	value	HED	second_after_ready
103.1080035797	n/a	n/a	concentrate	n/a	n/a	D228	n/a	12
104.2719984732	n/a	n/a	concentrate	n/a	n/a	D227	n/a	13
105.2399976484	n/a	n/a	concentrate	n/a	n/a	D230	n/a	14
106.3199958137	n/a	n/a	concentrate	n/a	n/a	D230	n/a	15
107.4679980359	n/a	n/a	concentrate	n/a	n/a	D234	n/a	16
108.5160008005	n/a	n/a	concentrate	n/a	n/a	D233	n/a	17
109.4600009105	n/a	n/a	concentrate	n/a	n/a	D238	n/a	18
110.5119968138	n/a	n/a	concentrate	n/a	n/a	D237	n/a	19
111.6800049624	n/a	n/a	concentrate	n/a	n/a	D226	n/a	20
112.6119954816	n/a	n/a	concentrate	n/a	n/a	D241	n/a	21
113.7280023030	n/a	n/a	relax	n/a	n/a	D110	n/a	22
114.6720024130	n/a	n/a	relax	n/a	n/a	DI88	n/a	23
115.7160019807	n/a	n/a	relax	n/a	n/a	D104	n/a	24
116.8720005385	n/a	n/a	relax	n/a	n/a	DI98	n/a	25
117.8080043129	n/a	n/a	relax	n/a	n/a	D108	n/a	26
119.0280037305	n/a	n/a	relax	n/a	n/a	D115	n/a	27
119.9600043080	n/a	n/a	relax	n/a	n/a	D116	n/a	28
121.1199960045	n/a	n/a	relax	n/a	n/a	D105	n/a	29
122.1880046955	n/a	n/a	relax	n/a	n/a	D100	n/a	30
123.1280016086	n/a	n/a	relax	n/a	n/a	D105	n/a	31
124.1720011762	n/a	n/a	relax	n/a	n/a	D107	n/a	32
125.2160007439	n/a	n/a	relax	n/a	n/a	D125	n/a	33
126.2640035084	n/a	n/a	relax	n/a	n/a	D105	n/a	34
127.3080030761	n/a	n/a	relax	n/a	n/a	DI99	n/a	35
128.4640016339	n/a	n/a	relax	n/a	n/a	DI99	n/a	36
129.5039980046	n/a	n/a	relax	n/a	n/a	D106	n/a	37
130.6639997593	n/a	n/a	relax	n/a	n/a	D106	n/a	38
131.5960003368	n/a	n/a	relax	n/a	n/a	D107	n/a	39
132.7720048211	n/a	n/a	relax	n/a	n/a	D102	n/a	40
133.0320013992	n/a	n/a	relax	n/a	n/a	D255	n/a	41
133.7520035288	n/a	n/a	relax	n/a	n/a	DI96	n/a	42
134.7560013018	n/a	n/a	getready	n/a	n/a	D175	n/a	1
135.9199961952	n/a	n/a	getready	n/a	n/a	D165	n/a	2
136.8639963052	n/a	n/a	getready	n/a	n/a	D170	n/a	3
137.8400018743	n/a	n/a	getready	n/a	n/a	D172	n/a	4
138.9919972352	n/a	n/a	getready	n/a	n/a	D166	n/a	5
139.9280010096	n/a	n/a	getready	n/a	n/a	D169	n/a	6
141.1439972303	n/a	n/a	concentrate	n/a	n/a	D222	n/a	7
142.2039995275	n/a	n/a	concentrate	n/a	n/a	D235	n/a	8
143.1439964405	n/a	n/a	concentrate	n/a	n/a	D220	n/a	9
144.1879960082	n/a	n/a	concentrate	n/a	n/a	D243	n/a	10
145.2439951084	n/a	n/a	concentrate	n/a	n/a	D222	n/a	11
146.2960010699	n/a	n/a	concentrate	n/a	n/a	D223	n/a	12
147.3520001701	n/a	n/a	concentrate	n/a	n/a	D221	n/a	13
148.5039955310	n/a	n/a	concentrate	n/a	n/a	D233	n/a	14
149.4479956410	n/a	n/a	concentrate	n/a	n/a	D225	n/a	15
150.6199969283	n/a	n/a	concentrate	n/a	n/a	D227	n/a	16
151.5720034323	n/a	n/a	concentrate	n/a	n/a	D228	n/a	17
152.7359983257	n/a	n/a	concentrate	n/a	n/a	D237	n/a	18
153.6720021001	n/a	n/a	concentrate	n/a	n/a	D224	n/a	19
154.8280006579	n/a	n/a	concentrate	n/a	n/a	D236	n/a	20
155.7600012354	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
156.9639979235	n/a	n/a	relax	n/a	n/a	DI96	n/a	22
157.9079980335	n/a	n/a	relax	n/a	n/a	D110	n/a	23
158.9560007981	n/a	n/a	relax	n/a	n/a	DI99	n/a	24
160.1119993559	n/a	n/a	relax	n/a	n/a	D112	n/a	25
161.0519962690	n/a	n/a	relax	n/a	n/a	D115	n/a	26
162.2560030154	n/a	n/a	relax	n/a	n/a	D104	n/a	27
163.2199989936	n/a	n/a	relax	n/a	n/a	D104	n/a	28
164.2759980938	n/a	n/a	relax	n/a	n/a	D104	n/a	29
165.4359998486	n/a	n/a	relax	n/a	n/a	D101	n/a	30
166.3919994912	n/a	n/a	relax	n/a	n/a	D105	n/a	31
167.3319964043	n/a	n/a	relax	n/a	n/a	D108	n/a	32
168.4880050204	n/a	n/a	relax	n/a	n/a	D106	n/a	33
169.5280013911	n/a	n/a	relax	n/a	n/a	DI99	n/a	34
170.6880031458	n/a	n/a	relax	n/a	n/a	D103	n/a	35
171.7440022460	n/a	n/a	relax	n/a	n/a	D106	n/a	36
172.6839991591	n/a	n/a	relax	n/a	n/a	D105	n/a	37
173.7320019237	n/a	n/a	relax	n/a	n/a	D110	n/a	38
174.8839972845	n/a	n/a	relax	n/a	n/a	DI98	n/a	39
175.2560029111	n/a	n/a	relax	n/a	n/a	D255	n/a	40
175.8720023862	n/a	n/a	relax	n/a	n/a	D101	n/a	41
176.9680032811	n/a	n/a	getready	n/a	n/a	D167	n/a	1
177.9120033911	n/a	n/a	getready	n/a	n/a	D170	n/a	2
178.9599960974	n/a	n/a	getready	n/a	n/a	D161	n/a	3
180.1559964499	n/a	n/a	getready	n/a	n/a	D165	n/a	4
181.2080024115	n/a	n/a	getready	n/a	n/a	D158	n/a	5
182.1359997920	n/a	n/a	getready	n/a	n/a	D174	n/a	6
183.2159979573	n/a	n/a	concentrate	n/a	n/a	D236	n/a	7
184.2680039189	n/a	n/a	concentrate	n/a	n/a	D234	n/a	8
185.3159966252	n/a	n/a	concentrate	n/a	n/a	D239	n/a	9
186.4759983799	n/a	n/a	concentrate	n/a	n/a	D232	n/a	10
187.5240011445	n/a	n/a	concentrate	n/a	n/a	D227	n/a	11
188.4800007871	n/a	n/a	concentrate	n/a	n/a	D227	n/a	12
189.5319966904	n/a	n/a	concentrate	n/a	n/a	D230	n/a	13
190.6919984452	n/a	n/a	concentrate	n/a	n/a	D229	n/a	14
191.7560039393	n/a	n/a	concentrate	n/a	n/a	D233	n/a	15
192.7000040493	n/a	n/a	concentrate	n/a	n/a	D235	n/a	16
193.8560026071	n/a	n/a	concentrate	n/a	n/a	D217	n/a	17
194.8000027171	n/a	n/a	concentrate	n/a	n/a	D225	n/a	18
195.9680008075	n/a	n/a	concentrate	n/a	n/a	D232	n/a	19
196.9120009176	n/a	n/a	concentrate	n/a	n/a	D227	n/a	20
197.9639968208	n/a	n/a	concentrate	n/a	n/a	D218	n/a	21
198.9719977907	n/a	n/a	relax	n/a	n/a	D121	n/a	22
200.1240032098	n/a	n/a	relax	n/a	n/a	D100	n/a	23
201.0640001229	n/a	n/a	relax	n/a	n/a	DI99	n/a	24
202.2159954838	n/a	n/a	relax	n/a	n/a	DI96	n/a	25
203.1560024551	n/a	n/a	relax	n/a	n/a	D107	n/a	26
204.2480001531	n/a	n/a	relax	n/a	n/a	D102	n/a	27
205.2919997207	n/a	n/a	relax	n/a	n/a	DI97	n/a	28
206.3400024853	n/a	n/a	relax	n/a	n/a	D105	n/a	29
207.4840015105	n/a	n/a	relax	n/a	n/a	D103	n/a	30
208.5359974138	n/a	n/a	relax	n/a	n/a	D103	n/a	31
209.6959991685	n/a	n/a	relax	n/a	n/a	D100	n/a	32
210.5320034853	n/a	n/a	relax	n/a	n/a	D106	n/a	33
211.6919951818	n/a	n/a	relax	n/a	n/a	D101	n/a	34
212.8560001335	n/a	n/a	relax	n/a	n/a	D109	n/a	35
213.7959970466	n/a	n/a	relax	n/a	n/a	D105	n/a	36
214.9639951370	n/a	n/a	relax	n/a	n/a	D100	n/a	37
215.8999989114	n/a	n/a	relax	n/a	n/a	DI99	n/a	38
217.0559974692	n/a	n/a	relax	n/a	n/a	D100	n/a	39
218.0080039731	n/a	n/a	relax	n/a	n/a	D110	n/a	40
218.6639951847	n/a	n/a	relax	n/a	n/a	D255	n/a	41
219.1799952022	n/a	n/a	relax	n/a	n/a	DI91	n/a	42
220.1879961721	n/a	n/a	getready	n/a	n/a	D158	n/a	1
221.1239999465	n/a	n/a	getready	n/a	n/a	D169	n/a	2
222.2759953073	n/a	n/a	getready	n/a	n/a	D166	n/a	3
223.2719967446	n/a	n/a	getready	n/a	n/a	D166	n/a	4
224.3319990418	n/a	n/a	getready	n/a	n/a	D166	n/a	5
225.4920007966	n/a	n/a	getready	n/a	n/a	D171	n/a	6
226.4679963074	n/a	n/a	concentrate	n/a	n/a	D223	n/a	7
227.4239959500	n/a	n/a	concentrate	n/a	n/a	D216	n/a	8
228.5880009017	n/a	n/a	concentrate	n/a	n/a	D236	n/a	9
229.5240046761	n/a	n/a	concentrate	n/a	n/a	D235	n/a	10
230.6879995695	n/a	n/a	concentrate	n/a	n/a	D249	n/a	11
231.6240033439	n/a	n/a	concentrate	n/a	n/a	D234	n/a	12
232.7800019017	n/a	n/a	concentrate	n/a	n/a	D229	n/a	13
233.7279951504	n/a	n/a	concentrate	n/a	n/a	D247	n/a	14
234.7720047764	n/a	n/a	concentrate	n/a	n/a	D227	n/a	15
235.9280033342	n/a	n/a	concentrate	n/a	n/a	D221	n/a	16
236.9679997048	n/a	n/a	concentrate	n/a	n/a	D237	n/a	17
238.1320046566	n/a	n/a	concentrate	n/a	n/a	D230	n/a	18
239.0840011022	n/a	n/a	concentrate	n/a	n/a	D233	n/a	19
240.2560023896	n/a	n/a	concentrate	n/a	n/a	D230	n/a	20
241.2159951708	n/a	n/a	concentrate	n/a	n/a	D232	n/a	21
242.2040002725	n/a	n/a	relax	n/a	n/a	D113	n/a	22
243.2640025697	n/a	n/a	relax	n/a	n/a	D102	n/a	23
244.3039989403	n/a	n/a	relax	n/a	n/a	D102	n/a	24
245.3520017049	n/a	n/a	relax	n/a	n/a	D107	n/a	25
246.5240029923	n/a	n/a	relax	n/a	n/a	DI97	n/a	26
247.5320039622	n/a	n/a	relax	n/a	n/a	D105	n/a	27
248.4679976783	n/a	n/a	relax	n/a	n/a	D107	n/a	28
249.6239962361	n/a	n/a	relax	n/a	n/a	D112	n/a	29
250.7760016552	n/a	n/a	relax	n/a	n/a	DI95	n/a	30
251.7159985683	n/a	n/a	relax	n/a	n/a	DI96	n/a	31
252.8640007905	n/a	n/a	relax	n/a	n/a	D103	n/a	32
253.8080009005	n/a	n/a	relax	n/a	n/a	DI98	n/a	33
254.9719957939	n/a	n/a	relax	n/a	n/a	D102	n/a	34
255.9120027653	n/a	n/a	relax	n/a	n/a	D101	n/a	35
257.0879971913	n/a	n/a	relax	n/a	n/a	DI99	n/a	36
257.8919960490	n/a	n/a	relax	n/a	n/a	D255	n/a	37
258.0599995635	n/a	n/a	relax	n/a	n/a	D105	n/a	38
259.0560010008	n/a	n/a	getready	n/a	n/a	D157	n/a	1
260.2119995586	n/a	n/a	getready	n/a	n/a	D167	n/a	2
261.1480033330	n/a	n/a	getready	n/a	n/a	D165	n/a	3
262.2759996287	n/a	n/a	getready	n/a	n/a	D175	n/a	4
263.3240023932	n/a	n/a	getready	n/a	n/a	D169	n/a	5
264.4759977541	n/a	n/a	getready	n/a	n/a	D174	n/a	6
265.4880019209	n/a	n/a	concentrate	n/a	n/a	D228	n/a	7
266.4279988340	n/a	n/a	concentrate	n/a	n/a	D233	n/a	8
267.5959969244	n/a	n/a	concentrate	n/a	n/a	D226	n/a	9
268.5279975019	n/a	n/a	concentrate	n/a	n/a	D242	n/a	10
269.6879992566	n/a	n/a	concentrate	n/a	n/a	D232	n/a	11
270.6319993666	n/a	n/a	concentrate	n/a	n/a	D229	n/a	12
271.7920011214	n/a	n/a	concentrate	n/a	n/a	D227	n/a	13
272.7280048958	n/a	n/a	concentrate	n/a	n/a	D235	n/a	14
273.7720044634	n/a	n/a	concentrate	n/a	n/a	D227	n/a	15
274.9280030212	n/a	n/a	concentrate	n/a	n/a	D235	n/a	16
275.8799994669	n/a	n/a	concentrate	n/a	n/a	D232	n/a	17
277.0320048860	n/a	n/a	concentrate	n/a	n/a	D236	n/a	18
278.1880034438	n/a	n/a	concentrate	n/a	n/a	D238	n/a	19
279.0280008993	n/a	n/a	concentrate	n/a	n/a	D230	n/a	20
280.1880026541	n/a	n/a	concentrate	n/a	n/a	D233	n/a	21
281.1800008944	n/a	n/a	relax	n/a	n/a	D103	n/a	22
282.2240004621	n/a	n/a	relax	n/a	n/a	D111	n/a	23
283.2919990948	n/a	n/a	relax	n/a	n/a	D101	n/a	24
284.3280023268	n/a	n/a	relax	n/a	n/a	D102	n/a	25
285.3840014271	n/a	n/a	relax	n/a	n/a	D102	n/a	26
286.5759985826	n/a	n/a	relax	n/a	n/a	D110	n/a	27
287.5120023570	n/a	n/a	relax	n/a	n/a	D104	n/a	28
288.5519987277	n/a	n/a	relax	n/a	n/a	D111	n/a	29
289.7160036794	n/a	n/a	relax	n/a	n/a	D105	n/a	30
290.6519973955	n/a	n/a	relax	n/a	n/a	D105	n/a	31
291.8040028147	n/a	n/a	relax	n/a	n/a	D106	n/a	32
292.7439997277	n/a	n/a	relax	n/a	n/a	D108	n/a	33
293.9040014825	n/a	n/a	relax	n/a	n/a	D108	n/a	34
294.8439983956	n/a	n/a	relax	n/a	n/a	D103	n/a	35
296.0040001503	n/a	n/a	relax	n/a	n/a	D105	n/a	36
296.9520034573	n/a	n/a	relax	n/a	n/a	D109	n/a	37
298.0999956212	n/a	n/a	relax	n/a	n/a	DI93	n/a	38
298.5000035099	n/a	n/a	relax	n/a	n/a	D255	n/a	39
299.2680037699	n/a	n/a	relax	n/a	n/a	D103	n/a	40
300.3120033375	n/a	n/a	getready	n/a	n/a	D172	n/a	1
301.2759993157	n/a	n/a	getready	n/a	n/a	D181	n/a	2
302.2279957614	n/a	n/a	getready	n/a	n/a	D168	n/a	3
303.3599952540	n/a	n/a	getready	n/a	n/a	D165	n/a	4
304.5160038701	n/a	n/a	getready	n/a	n/a	D161	n/a	5
305.5679997734	n/a	n/a	getready	n/a	n/a	D185	n/a	6
306.5520016781	n/a	n/a	concentrate	n/a	n/a	D225	n/a	7
307.5000049851	n/a	n/a	concentrate	n/a	n/a	D226	n/a	8
308.6680030755	n/a	n/a	concentrate	n/a	n/a	D242	n/a	9
309.6000036529	n/a	n/a	concentrate	n/a	n/a	D222	n/a	10
310.7519990138	n/a	n/a	concentrate	n/a	n/a	D214	n/a	11
311.9120007685	n/a	n/a	concentrate	n/a	n/a	D228	n/a	12
312.8480045429	n/a	n/a	concentrate	n/a	n/a	D231	n/a	13
313.9999999038	n/a	n/a	concentrate	n/a	n/a	D232	n/a	14
314.9399968169	n/a	n/a	concentrate	n/a	n/a	D227	n/a	15
316.0959953747	n/a	n/a	concentrate	n/a	n/a	D229	n/a	16
317.0360023460	n/a	n/a	concentrate	n/a	n/a	D232	n/a	17
318.2040004364	n/a	n/a	concentrate	n/a	n/a	D241	n/a	18
319.1559968821	n/a	n/a	concentrate	n/a	n/a	D229	n/a	19
320.3239949725	n/a	n/a	concentrate	n/a	n/a	D230	n/a	20
321.2920042059	n/a	n/a	concentrate	n/a	n/a	D240	n/a	21
322.2840024463	n/a	n/a	relax	n/a	n/a	DI99	n/a	22
323.3319951526	n/a	n/a	relax	n/a	n/a	D115	n/a	23
324.4880037687	n/a	n/a	relax	n/a	n/a	DI96	n/a	24
325.4400002143	n/a	n/a	relax	n/a	n/a	DI90	n/a	25
326.5880024365	n/a	n/a	relax	n/a	n/a	D103	n/a	26
327.5960034064	n/a	n/a	relax	n/a	n/a	D104	n/a	27
328.7640014968	n/a	n/a	relax	n/a	n/a	D103	n/a	28
329.7279974750	n/a	n/a	relax	n/a	n/a	D108	n/a	29
330.8839960328	n/a	n/a	relax	n/a	n/a	D102	n/a	30
331.8159966103	n/a	n/a	relax	n/a	n/a	DI99	n/a	31
332.9719951681	n/a	n/a	relax	n/a	n/a	DI94	n/a	32
333.9280048690	n/a	n/a	relax	n/a	n/a	D110	n/a	33
335.0960029594	n/a	n/a	relax	n/a	n/a	DI99	n/a	34
336.0280035368	n/a	n/a	relax	n/a	n/a	DI98	n/a	35
337.1799988977	n/a	n/a	relax	n/a	n/a	D106	n/a	36
338.2320048592	n/a	n/a	relax	n/a	n/a	D114	n/a	37
339.2000040344	n/a	n/a	relax	n/a	n/a	D102	n/a	38
340.1599968157	n/a	n/a	relax	n/a	n/a	D102	n/a	39
341.3240017674	n/a	n/a	relax	n/a	n/a	D107	n/a	40
342.2680018774	n/a	n/a	relax	n/a	n/a	DI99	n/a	41
342.8159972957	n/a	n/a	relax	n/a	n/a	D255	n/a	42
343.3360005102	n/a	n/a	relax	n/a	n/a	DI97	n/a	43
344.5360040597	n/a	n/a	getready	n/a	n/a	D171	n/a	1
345.5959962986	n/a	n/a	getready	n/a	n/a	D168	n/a	2
346.5399964086	n/a	n/a	getready	n/a	n/a	D162	n/a	3
347.5320047072	n/a	n/a	getready	n/a	n/a	D166	n/a	4
348.5840006105	n/a	n/a	getready	n/a	n/a	D159	n/a	5
349.7399991683	n/a	n/a	getready	n/a	n/a	D170	n/a	6
350.7240010730	n/a	n/a	concentrate	n/a	n/a	D241	n/a	7
351.8799996308	n/a	n/a	concentrate	n/a	n/a	D238	n/a	8
352.8160034052	n/a	n/a	concentrate	n/a	n/a	D231	n/a	9
353.9840014956	n/a	n/a	concentrate	n/a	n/a	D243	n/a	10
354.9199952117	n/a	n/a	concentrate	n/a	n/a	D234	n/a	11
356.0720006309	n/a	n/a	concentrate	n/a	n/a	D232	n/a	12
357.0080044053	n/a	n/a	concentrate	n/a	n/a	D231	n/a	13
358.1679961017	n/a	n/a	concentrate	n/a	n/a	D217	n/a	14
359.1080030731	n/a	n/a	concentrate	n/a	n/a	D224	n/a	15
360.2680048279	n/a	n/a	concentrate	n/a	n/a	D235	n/a	16
361.3200007311	n/a	n/a	concentrate	n/a	n/a	D243	n/a	17
362.3680034957	n/a	n/a	concentrate	n/a	n/a	D228	n/a	18
363.5159956596	n/a	n/a	concentrate	n/a	n/a	D235	n/a	19
364.4479962370	n/a	n/a	concentrate	n/a	n/a	D233	n/a	20
365.6000016562	n/a	n/a	concentrate	n/a	n/a	D229	n/a	21
366.5840035609	n/a	n/a	relax	n/a	n/a	D100	n/a	22
367.7439952574	n/a	n/a	relax	n/a	n/a	D103	n/a	23
368.6799990318	n/a	n/a	relax	n/a	n/a	D103	n/a	24
369.8359975896	n/a	n/a	relax	n/a	n/a	D103	n/a	25
370.7720013640	n/a	n/a	relax	n/a	n/a	D100	n/a	26
371.7680028013	n/a	n/a	relax	n/a	n/a	D103	n/a	27
373.0360003493	n/a	n/a	relax	n/a	n/a	D107	n/a	28
373.9840036563	n/a	n/a	relax	n/a	n/a	DI95	n/a	29
374.0239953927	n/a	n/a	relax	n/a	n/a	D255	n/a	30
375.0319963626	n/a	n/a	getready	n/a	n/a	D173	n/a	1
375.9759964726	n/a	n/a	getready	n/a	n/a	D173	n/a	2
377.0239992372	n/a	n/a	getready	n/a	n/a	D167	n/a	3
378.2199995897	n/a	n/a	getready	n/a	n/a	D169	n/a	4
379.1759992323	n/a	n/a	getready	n/a	n/a	D159	n/a	5
380.3280046514	n/a	n/a	getready	n/a	n/a	D177	n/a	6
381.3279992274	n/a	n/a	concentrate	n/a	n/a	D237	n/a	7
382.2799956731	n/a	n/a	concentrate	n/a	n/a	D233	n/a	8
383.5480032793	n/a	n/a	concentrate	n/a	n/a	D240	n/a	9
384.4999997250	n/a	n/a	concentrate	n/a	n/a	D224	n/a	10
385.4519961706	n/a	n/a	concentrate	n/a	n/a	D229	n/a	11
386.6080047867	n/a	n/a	concentrate	n/a	n/a	D238	n/a	12
387.7719996802	n/a	n/a	concentrate	n/a	n/a	D227	n/a	13
388.8239955834	n/a	n/a	concentrate	n/a	n/a	D228	n/a	14
389.7679956934	n/a	n/a	concentrate	n/a	n/a	D222	n/a	15
390.8159984580	n/a	n/a	concentrate	n/a	n/a	D233	n/a	16
391.9640006802	n/a	n/a	concentrate	n/a	n/a	D228	n/a	17
392.9039975933	n/a	n/a	concentrate	n/a	n/a	D227	n/a	18
394.0639993480	n/a	n/a	concentrate	n/a	n/a	D236	n/a	19
395.0079994581	n/a	n/a	concentrate	n/a	n/a	D238	n/a	20
396.1600048772	n/a	n/a	concentrate	n/a	n/a	D236	n/a	21
397.1920049123	n/a	n/a	relax	n/a	n/a	D103	n/a	22
398.1360050223	n/a	n/a	relax	n/a	n/a	D112	n/a	23
399.3079962513	n/a	n/a	relax	n/a	n/a	D116	n/a	24
400.2519963614	n/a	n/a	relax	n/a	n/a	D102	n/a	25
401.3239981911	n/a	n/a	relax	n/a	n/a	D106	n/a	26
402.5280049375	n/a	n/a	relax	n/a	n/a	D100	n/a	27
403.4680018506	n/a	n/a	relax	n/a	n/a	D107	n/a	28
404.6240004084	n/a	n/a	relax	n/a	n/a	D104	n/a	29
405.5680005184	n/a	n/a	relax	n/a	n/a	DI99	n/a	30
406.7239990762	n/a	n/a	relax	n/a	n/a	D113	n/a	31
407.6600028507	n/a	n/a	relax	n/a	n/a	D105	n/a	32
408.8119982115	n/a	n/a	relax	n/a	n/a	D103	n/a	33
409.7600015185	n/a	n/a	relax	n/a	n/a	D101	n/a	34
410.6639998338	n/a	n/a	relax	n/a	n/a	D255	n/a	35
410.8399996839	n/a	n/a	relax	n/a	n/a	DI97	n/a	36
411.8640033833	n/a	n/a	getready	n/a	n/a	D153	n/a	1
413.0239950798	n/a	n/a	getready	n/a	n/a	D165	n/a	2
413.9719983867	n/a	n/a	getready	n/a	n/a	D160	n/a	3
415.1799982718	n/a	n/a	getready	n/a	n/a	D163	n/a	4
416.1160020462	n/a	n/a	getready	n/a	n/a	D174	n/a	5
417.2760038010	n/a	n/a	getready	n/a	n/a	D152	n/a	6
418.2840047709	n/a	n/a	concentrate	n/a	n/a	D242	n/a	7
419.2159952900	n/a	n/a	concentrate	n/a	n/a	D229	n/a	8
